Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Bayern München,3.67,0.01,3.66,2.79,0.0,2.79,0.13,0.01,0.12,2.91,0.01,2.9,5,0,5,1.34,79.1,93.82,58.06,2.54,0.02,572,42,22,1,8.66,50.0,5.97,18,2,31,7,7,460.0,100.0,4.6,2.55,299.47,99.39,1,SGS Essen 0-5 Bayern München,2026-03-20
SGS Essen,0.01,3.67,-3.66,0.0,2.79,-2.79,0.01,0.13,-0.12,0.01,2.91,-2.9,0,5,-5,-1.34,20.9,6.18,28.48,0.02,2.54,24,0,1,22,50.0,8.66,43.0,2,18,4,1,7,0.0,0.0,175.47,97.45,1.83,0.61,0,SGS Essen 0-5 Bayern München,2026-03-20
Wolfsburg,2.27,0.16,2.11,2.13,0.16,1.97,0.14,0.0,0.14,2.27,0.16,2.11,2,0,2,-0.11,75.2,81.51,50.09,1.46,0.23,404,20,19,2,13.01,8.7,6.17,9,4,17,4,11,232.4,97.85,0.07,0.03,109.67,56.95,1,Carl Zeiss Jena 0-2 Wolfsburg,2026-03-18
Carl Zeiss Jena,0.16,2.27,-2.11,0.16,2.13,-1.97,0.0,0.14,-0.14,0.16,2.27,-2.11,0,2,-2,0.11,24.8,18.49,34.68,0.23,1.46,61,3,2,19,8.7,13.01,20.9,4,9,4,0,12,5.1,2.15,211.0,99.97,82.9,43.05,0,Carl Zeiss Jena 0-2 Wolfsburg,2026-03-18
Hoffenheim,0.22,1.8,-1.58,0.22,1.5,-1.28,0.0,0.3,-0.3,0.22,1.8,-1.58,0,2,-2,-0.42,45.4,45.54,42.32,0.67,0.94,147,7,5,14,7.46,14.89,9.22,7,7,18,2,7,60.0,33.48,58.6,64.77,46.47,23.55,1,Eintracht Frankfurt 2-0 Hoffenheim,2026-03-18
Eintracht Frankfurt,1.8,0.22,1.58,1.5,0.22,1.28,0.3,0.0,0.3,1.8,0.22,1.58,2,0,2,0.42,54.6,54.46,46.32,0.94,0.67,207,16,14,5,14.89,7.46,8.97,7,7,15,10,13,119.2,66.52,31.87,35.23,150.83,76.45,1,Eintracht Frankfurt 2-0 Hoffenheim,2026-03-18
Bayer Leverkusen,1.46,1.23,0.23,1.29,1.16,0.13,0.16,0.07,0.09,1.46,1.23,0.23,1,2,-1,-1.23,46.7,56.96,45.5,1.14,0.43,193,18,19,11,16.67,25.58,13.13,8,9,23,5,9,115.4,73.04,94.67,79.73,164.37,73.3,4,Wolfsburg 2-1 Bayer Leverkusen,2026-03-15
Wolfsburg,1.23,1.46,-0.23,1.16,1.29,-0.13,0.07,0.16,-0.09,1.23,1.46,-0.23,2,1,1,1.23,53.3,43.04,40.08,0.43,1.14,165,7,11,19,25.58,16.67,11.59,9,8,12,6,11,42.6,26.96,24.07,20.27,59.87,26.7,0,Wolfsburg 2-1 Bayer Leverkusen,2026-03-15
Bayern München,1.57,0.06,1.51,1.57,0.06,1.51,0.0,0.0,0.0,1.57,0.06,1.51,3,0,3,1.49,67.4,50.98,41.88,0.82,0.24,198,13,10,1,12.2,4.17,10.04,3,8,2,1,9,144.2,87.66,10.33,6.9,79.2,60.14,2,Köln 0-3 Bayern München,2026-03-15
Köln,0.06,1.57,-1.51,0.06,1.57,-1.51,0.0,0.0,0.0,0.06,1.57,-1.51,0,3,-3,-1.49,32.6,49.02,47.09,0.24,0.82,144,7,1,10,4.17,12.2,18.5,8,3,8,3,11,20.3,12.34,139.33,93.1,52.5,39.86,5,Köln 0-3 Bayern München,2026-03-15
Hamburger SV,0.83,1.83,-1.0,0.83,1.8,-0.97,0.0,0.03,-0.03,0.83,1.83,-1.0,1,1,0,1.0,49.6,51.27,48.64,0.5,0.55,167,12,9,13,18.0,23.64,6.23,10,9,19,4,12,61.4,49.88,42.47,81.45,84.1,60.03,4,Carl Zeiss Jena 1-1 Hamburger SV,2026-03-15
Carl Zeiss Jena,1.83,0.83,1.0,1.8,0.83,0.97,0.03,0.0,0.03,1.83,0.83,1.0,1,1,0,-1.0,50.4,48.73,43.72,0.55,0.5,139,9,13,9,23.64,18.0,5.43,9,10,11,2,20,61.7,50.12,9.67,18.55,56.0,39.97,0,Carl Zeiss Jena 1-1 Hamburger SV,2026-03-15
SGS Essen,0.36,1.78,-1.42,0.36,1.69,-1.33,0.0,0.09,-0.09,0.36,1.78,-1.42,0,4,-4,-2.58,44.0,45.2,41.85,0.51,0.72,169,11,5,15,9.8,20.83,18.7,5,12,14,4,11,55.7,32.57,102.53,80.99,63.27,36.35,1,Hoffenheim 4-0 SGS Essen,2026-03-15
Hoffenheim,1.78,0.36,1.42,1.69,0.36,1.33,0.09,0.0,0.09,1.78,0.36,1.42,4,0,4,2.58,56.0,54.8,43.8,0.72,0.51,235,16,15,5,20.83,9.8,11.14,12,5,16,3,5,115.3,67.43,24.07,19.01,110.81,63.65,3,Hoffenheim 4-0 SGS Essen,2026-03-15
Union Berlin,0.98,0.58,0.4,0.84,0.58,0.26,0.14,0.0,0.14,0.98,0.58,0.4,2,2,0,-0.4,46.0,48.01,44.83,0.54,0.59,163,8,11,13,20.37,22.03,13.75,6,9,11,3,14,74.2,41.83,78.73,82.24,107.4,59.88,1,RB Leipzig 2-2 Union Berlin,2026-03-14
RB Leipzig,0.58,0.98,-0.4,0.58,0.84,-0.26,0.0,0.14,-0.14,0.58,0.98,-0.4,2,2,0,0.4,54.0,51.99,41.77,0.59,0.54,175,8,13,11,22.03,20.37,10.19,9,6,12,3,8,103.2,58.17,17.0,17.76,71.97,40.12,2,RB Leipzig 2-2 Union Berlin,2026-03-14
Eintracht Frankfurt,1.81,2.34,-0.53,1.67,2.04,-0.37,0.14,0.3,-0.16,1.81,2.34,-0.53,2,4,-2,-1.47,59.4,69.45,49.52,0.84,0.72,238,17,21,17,25.0,23.61,9.61,3,5,17,10,15,173.7,73.63,34.73,39.5,162.73,73.49,3,Werder Bremen 4-2 Eintracht Frankfurt,2026-03-14
Werder Bremen,2.34,1.81,0.53,2.04,1.67,0.37,0.3,0.14,0.16,2.34,1.81,0.53,4,2,2,1.47,40.6,30.55,39.21,0.72,0.84,100,11,17,21,23.61,25.0,10.0,5,3,18,5,10,62.2,26.37,53.2,60.5,58.7,26.51,0,Werder Bremen 4-2 Eintracht Frankfurt,2026-03-14
Nürnberg,1.89,2.6,-0.71,1.49,1.28,0.21,0.4,0.56,-0.16,1.89,1.84,0.05,1,2,-1,-0.29,36.4,50.9,54.47,0.41,1.05,180,21,16,13,39.02,12.38,14.9,3,4,21,9,12,59.7,43.48,116.33,97.49,114.37,72.43,5,Freiburg 2-1 Nürnberg,2026-03-13
Freiburg,2.6,1.89,0.71,1.28,1.49,-0.21,0.56,0.4,0.16,1.84,1.89,-0.05,2,1,1,0.29,63.6,49.1,44.49,1.05,0.41,191,17,13,16,12.38,39.02,8.74,4,3,25,7,4,77.6,56.52,3.0,2.51,43.53,27.57,3,Freiburg 2-1 Nürnberg,2026-03-13
Freiburg,2.04,1.69,0.35,1.56,1.69,-0.13,0.49,0.0,0.49,2.04,1.69,0.35,0,3,-3,-3.35,43.9,34.12,41.54,0.79,0.98,141,7,10,12,12.66,12.24,13.63,7,6,14,6,6,39.5,20.49,76.07,83.16,51.37,21.6,0,Eintracht Frankfurt 3-0 Freiburg,2026-02-23
Eintracht Frankfurt,1.69,2.04,-0.35,1.69,1.56,0.13,0.0,0.49,-0.49,1.69,2.04,-0.35,3,0,3,3.35,56.1,65.88,50.11,0.98,0.79,284,17,12,10,12.24,12.66,11.35,6,7,10,2,9,153.3,79.51,15.4,16.84,186.48,78.4,0,Eintracht Frankfurt 3-0 Freiburg,2026-02-23
RB Leipzig,0.85,1.9,-1.05,0.68,1.24,-0.56,0.17,0.66,-0.49,0.85,1.9,-1.05,2,2,0,1.05,63.6,61.57,47.87,0.66,0.66,293,14,13,11,19.7,16.67,9.48,7,1,16,5,12,103.3,71.64,5.07,5.95,55.3,46.68,2,SGS Essen 2-2 RB Leipzig,2026-02-22
SGS Essen,1.9,0.85,1.05,1.24,0.68,0.56,0.66,0.17,0.49,1.9,0.85,1.05,2,2,0,-1.05,36.4,38.43,40.91,0.66,0.66,128,11,11,13,16.67,19.7,30.61,1,7,12,2,9,40.9,28.36,80.13,94.05,63.17,53.32,1,SGS Essen 2-2 RB Leipzig,2026-02-22
