Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Luzern,3.52,0.84,2.68,3.4,0.63,2.77,0.12,0.21,-0.09,3.52,0.84,2.68,4,0,4,1.32,44.3,38.26,46.83,1.72,0.86,167,19,12,13,6.98,15.12,14.92,3,5,18,3,13,76.6,30.11,55.13,74.84,182.98,63.33,0,Luzern 4-0 Lausanne-Sport,2026-03-22
Basel,0.99,3.21,-2.22,0.99,2.19,-1.2,0.0,0.26,-0.26,0.99,2.45,-1.46,2,0,2,4.22,56.2,50.55,44.5,0.62,1.2,187,7,5,17,8.06,14.17,7.53,3,7,10,3,14,69.2,38.19,17.07,18.74,59.47,34.44,0,Winterthur 0-2 Basel,2026-03-22
Winterthur,3.21,0.99,2.22,2.19,0.99,1.2,0.26,0.0,0.26,2.45,0.99,1.46,0,2,-2,-4.22,43.8,49.45,47.0,1.2,0.62,173,17,17,5,14.17,8.06,8.67,7,3,20,5,17,112.0,61.81,74.0,81.26,113.2,65.56,0,Winterthur 0-2 Basel,2026-03-22
St.Gallen,1.37,2.09,-0.72,1.06,1.41,-0.35,0.31,0.68,-0.37,1.37,2.09,-0.72,1,1,0,0.72,50.7,48.61,47.02,0.87,0.76,173,16,19,14,21.84,18.42,7.5,5,4,24,12,21,99.8,56.1,33.07,51.88,117.37,73.94,2,Sion 1-1 St.Gallen,2026-03-21
Sion,2.09,1.37,0.72,1.41,1.06,0.35,0.68,0.31,0.37,2.09,1.37,0.72,1,1,0,-0.72,49.3,51.39,45.45,0.76,0.87,154,24,14,19,18.42,21.84,10.28,4,5,18,8,14,78.1,43.9,30.67,48.12,41.37,26.06,0,Sion 1-1 St.Gallen,2026-03-21
Thun,1.42,1.28,0.14,1.3,1.04,0.26,0.12,0.24,-0.12,1.42,1.28,0.14,1,2,-1,-1.14,56.9,67.7,51.59,1.24,0.76,204,25,21,8,16.94,10.53,5.61,5,2,28,9,19,137.8,78.88,20.73,41.29,124.33,74.4,9,Zürich 2-1 Thun,2026-03-21
Zürich,1.28,1.42,-0.14,1.04,1.3,-0.26,0.24,0.12,0.12,1.28,1.42,-0.14,2,1,1,1.14,43.1,32.3,42.7,0.76,1.24,111,15,8,21,10.53,16.94,8.24,2,5,9,2,15,36.9,21.12,29.47,58.71,42.77,25.6,0,Zürich 2-1 Thun,2026-03-21
Grasshoppers,0.61,4.6,-3.99,0.57,3.78,-3.21,0.04,0.06,-0.02,0.61,3.84,-3.23,0,5,-5,-1.01,40.4,45.98,45.51,0.59,1.27,180,9,10,19,16.95,14.96,14.03,8,2,15,4,10,29.5,17.46,117.13,94.41,12.24,3.33,2,Servette 5-0 Grasshoppers,2026-03-21
Servette,4.6,0.61,3.99,3.78,0.57,3.21,0.06,0.04,0.02,3.84,0.61,3.23,5,0,5,1.01,59.6,54.02,43.45,1.27,0.59,217,23,19,10,14.96,16.95,13.4,2,8,18,5,5,139.5,82.54,6.93,5.59,355.73,96.67,1,Servette 5-0 Grasshoppers,2026-03-21
Lugano,0.46,0.85,-0.39,0.15,0.82,-0.67,0.31,0.02,0.29,0.46,0.85,-0.39,1,1,0,0.39,60.0,43.17,37.34,0.72,0.49,152,7,10,11,13.89,22.45,12.43,2,8,9,4,13,45.4,41.16,7.8,5.42,21.17,9.64,0,St.Gallen 1-1 Lugano,2026-03-17
St.Gallen,0.85,0.46,0.39,0.82,0.15,0.67,0.02,0.31,-0.29,0.85,0.46,0.39,1,1,0,-0.39,40.0,56.83,46.91,0.49,0.72,159,10,11,10,22.45,13.89,17.07,8,2,19,5,9,64.9,58.84,136.13,94.58,198.5,90.36,2,St.Gallen 1-1 Lugano,2026-03-17
Winterthur,1.73,3.32,-1.59,1.73,2.45,-0.72,0.0,0.11,-0.11,1.73,2.56,-0.83,2,1,1,2.59,31.3,27.76,47.21,1.07,2.31,126,12,10,19,9.35,8.23,13.59,3,3,12,0,14,24.5,9.33,122.93,89.17,59.73,33.01,0,Luzern 1-2 Winterthur,2026-03-15
Luzern,3.32,1.73,1.59,2.45,1.73,0.72,0.11,0.0,0.11,2.56,1.73,0.83,1,2,-1,-2.59,68.7,72.24,53.04,2.31,1.07,366,28,19,10,8.23,9.35,6.03,3,3,32,6,15,238.0,90.67,14.93,10.83,121.23,66.99,1,Luzern 1-2 Winterthur,2026-03-15
Servette,1.99,1.33,0.66,1.9,1.19,0.71,0.09,0.14,-0.05,1.99,1.33,0.66,1,3,-2,-2.66,51.9,53.82,45.61,1.35,0.63,213,19,17,15,12.59,23.81,11.34,6,5,20,3,17,108.0,71.43,45.13,39.92,73.93,43.4,1,Basel 3-1 Servette,2026-03-15
Basel,1.33,1.99,-0.66,1.19,1.9,-0.71,0.14,0.09,0.05,1.33,1.99,-0.66,3,1,2,2.66,48.1,46.18,44.36,0.63,1.35,190,8,15,17,23.81,12.59,13.16,5,6,16,6,5,43.2,28.57,67.93,60.08,96.4,56.6,3,Basel 3-1 Servette,2026-03-15
Young Boys,1.24,1.12,0.12,1.17,0.84,0.33,0.07,0.28,-0.21,1.24,1.12,0.12,2,0,2,1.88,54.8,55.59,45.33,0.69,0.38,244,12,10,13,14.49,34.21,8.95,9,2,10,3,14,83.6,59.42,24.8,26.78,92.03,59.81,0,Lausanne-Sport 0-2 Young Boys,2026-03-15
Lausanne-Sport,1.12,1.24,-0.12,0.84,1.17,-0.33,0.28,0.07,0.21,1.12,1.24,-0.12,0,2,-2,-1.88,45.2,44.41,46.29,0.38,0.69,216,7,13,10,34.21,14.49,16.23,2,9,12,4,11,57.1,40.58,67.8,73.22,61.83,40.19,0,Lausanne-Sport 0-2 Young Boys,2026-03-15
Sion,2.16,1.69,0.47,1.16,0.86,0.3,0.23,0.83,-0.6,1.4,1.69,-0.29,2,1,1,0.53,52.2,58.27,49.8,0.93,0.58,178,18,21,14,22.58,24.14,7.49,5,3,26,10,13,128.1,74.17,45.67,66.05,154.33,77.92,0,Zürich 1-2 Sion,2026-03-14
Zürich,1.69,2.16,-0.47,0.86,1.16,-0.3,0.83,0.23,0.6,1.69,1.4,0.29,1,2,-1,-0.53,47.8,41.73,43.87,0.58,0.93,144,7,14,21,24.14,22.58,8.0,3,5,14,3,16,44.6,25.83,23.47,33.95,43.73,22.08,2,Zürich 1-2 Sion,2026-03-14
