Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Slovácko,1.98,0.96,1.02,1.66,0.71,0.95,0.31,0.25,0.06,1.98,0.96,1.02,0,2,-2,-3.02,52.6,66.87,54.57,1.26,0.33,247,18,18,8,14.29,24.24,9.06,8,3,44,10,15,162.1,82.33,29.0,49.66,127.07,72.97,2,Slovácko 0-2 Jablonec,2025-08-30
Hradec Králové,1.98,1.05,0.93,1.88,1.01,0.87,0.11,0.04,0.07,1.98,1.05,0.93,1,1,0,-0.93,48.4,48.89,47.17,0.63,0.62,185,16,14,15,22.22,24.19,17.57,1,2,23,7,14,116.0,59.64,58.67,60.61,134.73,68.76,0,Dukla Praha 1-1 Hradec Králové,2025-08-30
Dukla Praha,1.05,1.98,-0.93,1.01,1.88,-0.87,0.04,0.11,-0.07,1.05,1.98,-0.93,1,1,0,0.93,51.6,51.11,44.47,0.62,0.63,184,5,15,14,24.19,22.22,12.15,2,1,19,6,12,78.5,40.36,38.13,39.39,61.2,31.24,2,Dukla Praha 1-1 Hradec Králové,2025-08-30
Dukla Praha,0.76,2.6,-1.84,0.76,1.85,-1.09,0.0,0.74,-0.74,0.76,2.6,-1.84,2,3,-1,0.84,22.5,21.77,43.46,0.25,0.8,72,5,5,17,20.0,21.25,14.16,4,1,7,2,17,9.9,4.07,126.67,98.45,47.77,27.05,2,Sparta Praha 3-2 Dukla Praha,2025-08-24
Sparta Praha,2.6,0.76,1.84,1.85,0.76,1.09,0.74,0.0,0.74,2.6,0.76,1.84,3,2,1,-0.84,77.5,78.23,51.14,0.8,0.25,316,16,17,5,21.25,20.0,4.77,1,4,32,9,10,233.3,95.93,2.0,1.55,128.8,72.95,3,Sparta Praha 3-2 Dukla Praha,2025-08-24
Slovácko,0.88,2.25,-1.37,0.54,1.66,-1.12,0.33,0.59,-0.26,0.88,2.25,-1.37,0,2,-2,-0.63,39.8,34.99,46.89,0.7,0.94,152,11,12,21,17.14,22.34,12.43,8,3,19,3,13,63.0,23.66,74.0,59.97,53.53,19.19,0,Baník Ostrava 2-0 Slovácko,2025-08-24
Baník Ostrava,2.25,0.88,1.37,1.66,0.54,1.12,0.59,0.33,0.26,2.25,0.88,1.37,2,0,2,0.63,60.2,65.01,52.4,0.94,0.7,293,20,21,12,22.34,17.14,10.3,3,8,46,13,10,203.3,76.34,49.4,40.03,225.47,80.81,1,Baník Ostrava 2-0 Slovácko,2025-08-24
Sigma Olomouc,0.66,0.89,-0.23,0.65,0.82,-0.17,0.01,0.07,-0.06,0.66,0.89,-0.23,0,1,-1,-0.77,55.8,56.29,46.34,0.62,0.4,187,10,9,6,14.52,15.0,6.12,7,3,33,2,15,86.3,59.15,19.67,22.66,51.8,34.63,1,Hradec Králové 1-0 Sigma Olomouc,2025-08-24
Hradec Králové,0.89,0.66,0.23,0.82,0.65,0.17,0.07,0.01,0.06,0.89,0.66,0.23,1,0,1,0.77,44.2,43.71,47.62,0.4,0.62,149,16,6,9,15.0,14.52,10.34,3,7,14,3,17,59.6,40.85,67.13,77.34,97.77,65.37,3,Hradec Králové 1-0 Sigma Olomouc,2025-08-24
Pardubice,0.5,3.97,-3.47,0.5,2.54,-2.04,0.0,1.42,-1.42,0.5,3.97,-3.47,1,3,-2,1.47,32.6,16.0,39.38,0.44,1.88,81,8,4,26,9.09,13.83,11.52,5,12,8,1,12,14.1,3.87,73.93,84.53,22.33,6.59,2,Slavia Praha 3-1 Pardubice,2025-08-23
Slavia Praha,3.97,0.5,3.47,2.54,0.5,2.04,1.42,0.0,1.42,3.97,0.5,3.47,3,1,2,-1.47,67.4,84.0,55.87,1.88,0.44,343,38,26,4,13.83,9.09,5.86,12,5,46,18,9,350.2,96.13,13.53,15.47,316.4,93.41,0,Slavia Praha 3-1 Pardubice,2025-08-23
Jablonec,0.88,1.22,-0.34,0.72,1.22,-0.5,0.16,0.0,0.16,0.88,1.22,-0.34,1,0,1,1.34,51.7,43.75,43.55,0.5,1.12,146,10,8,15,16.0,13.39,10.96,4,6,16,7,10,69.1,42.19,28.67,38.4,67.37,48.62,2,Teplice 0-1 Jablonec,2025-08-23
Teplice,1.22,0.88,0.34,1.22,0.72,0.5,0.0,0.16,-0.16,1.22,0.88,0.34,0,1,-1,-1.34,48.3,56.25,49.57,1.12,0.5,198,12,15,8,13.39,16.0,9.3,6,4,26,6,15,94.7,57.81,46.0,61.6,71.2,51.38,2,Teplice 0-1 Jablonec,2025-08-23
Karviná,0.85,3.07,-2.22,0.81,1.51,-0.7,0.04,0.81,-0.77,0.85,2.31,-1.46,1,2,-1,1.22,50.8,36.33,40.6,0.25,1.15,142,9,13,20,52.0,17.39,10.5,1,6,8,3,13,44.6,26.44,16.6,23.47,32.5,16.75,4,Viktoria Plzeň 2-1 Karviná,2025-08-23
Viktoria Plzeň,3.07,0.85,2.22,1.51,0.81,0.7,0.81,0.04,0.77,2.31,0.85,1.46,2,1,1,-1.22,49.2,63.67,49.37,1.15,0.25,205,17,20,13,17.39,52.0,8.85,6,1,28,13,9,124.1,73.56,54.13,76.53,161.53,83.25,3,Viktoria Plzeň 2-1 Karviná,2025-08-23
Slovan Liberec,2.29,2.11,0.18,2.29,1.16,1.13,0.0,0.19,-0.19,2.29,1.35,0.94,0,1,-1,-1.18,59.7,54.18,46.67,1.1,0.6,192,25,18,12,16.36,20.0,5.87,2,7,23,4,13,128.4,70.05,8.53,9.49,70.87,44.87,5,Zlín 1-0 Slovan Liberec,2025-08-23
Zlín,2.11,2.29,-0.18,1.16,2.29,-1.13,0.19,0.0,0.19,1.35,2.29,-0.94,1,0,1,1.18,40.3,45.82,47.15,0.6,1.1,133,14,12,18,20.0,16.36,9.91,7,2,18,5,19,54.9,29.95,81.33,90.51,87.07,55.13,6,Zlín 1-0 Slovan Liberec,2025-08-23
Viktoria Plzeň,3.74,0.83,2.91,3.66,0.81,2.85,0.08,0.02,0.06,3.74,0.83,2.91,5,0,5,2.09,45.3,51.48,51.13,1.51,0.18,197,22,20,12,13.25,66.67,9.1,9,6,19,5,17,127.4,74.68,80.73,77.62,244.3,98.14,0,Mladá Boleslav 0-5 Viktoria Plzeň,2025-08-19
Mladá Boleslav,0.83,3.74,-2.91,0.81,3.66,-2.85,0.02,0.08,-0.06,0.83,3.74,-2.91,0,5,-5,-2.09,54.7,48.52,42.94,0.18,1.51,178,4,12,20,66.67,13.25,9.96,6,9,12,7,2,43.2,25.32,23.27,22.38,4.63,1.86,0,Mladá Boleslav 0-5 Viktoria Plzeň,2025-08-19
