Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Komárno,2.29,2.44,-0.15,0.88,1.68,-0.8,1.41,0.0,1.41,2.29,1.68,0.61,1,2,-1,-0.85,47.3,51.1,49.86,1.07,0.88,174,26,14,8,13.08,9.09,16.19,2,5,30,6,10,98.7,55.61,42.73,74.27,106.9,70.3,1,Ružomberok 2-1 Komárno,2026-04-18
Ružomberok,2.44,2.29,0.15,1.68,0.88,0.8,0.0,1.41,-1.41,1.68,2.29,-0.61,2,1,1,0.85,52.7,48.9,46.94,0.88,1.07,170,12,8,14,9.09,13.08,8.84,5,2,13,3,14,78.8,44.39,14.8,25.73,45.17,29.7,6,Ružomberok 2-1 Komárno,2026-04-18
Zemplín Michalovce,0.96,1.8,-0.84,0.93,1.79,-0.86,0.03,0.0,0.03,0.96,1.8,-0.84,0,3,-3,-2.16,39.9,42.35,44.75,0.61,1.11,138,7,9,15,14.75,13.51,9.59,8,10,6,3,11,32.3,21.18,78.53,76.74,43.6,35.28,0,DAC 1904 3-0 Zemplín Michalovce,2026-04-12
DAC 1904,1.8,0.96,0.84,1.79,0.93,0.86,0.0,0.03,-0.03,1.8,0.96,0.84,3,0,3,2.16,60.1,57.65,48.09,1.11,0.61,225,17,15,9,13.51,14.75,7.29,10,8,23,4,11,120.2,78.82,23.8,23.26,79.97,64.72,2,DAC 1904 3-0 Zemplín Michalovce,2026-04-12
FC Košice,3.36,4.39,-1.03,3.33,4.23,-0.9,0.03,0.16,-0.13,3.36,4.39,-1.03,2,1,1,2.03,44.5,38.26,43.83,0.94,1.44,139,16,21,23,22.34,15.97,13.68,6,9,14,7,15,79.5,36.42,51.73,61.34,111.3,57.71,1,Komárno 1-2 FC Košice,2026-04-12
Komárno,4.39,3.36,1.03,4.23,3.33,0.9,0.16,0.03,0.13,4.39,3.36,1.03,1,2,-1,-2.03,55.5,61.74,50.78,1.44,0.94,248,23,23,21,15.97,22.34,10.1,9,6,28,4,3,138.8,63.58,32.6,38.66,81.57,42.29,1,Komárno 1-2 FC Košice,2026-04-12
Spartak Trnava,0.99,1.7,-0.71,0.94,1.32,-0.38,0.06,0.38,-0.32,0.99,1.7,-0.71,2,2,0,0.71,41.9,39.33,42.89,0.63,1.58,118,6,7,14,11.11,8.86,9.23,1,6,17,2,21,27.3,15.48,79.6,77.18,58.47,36.99,2,Slovan Bratislava 2-2 Spartak Trnava,2026-04-11
Slovan Bratislava,1.7,0.99,0.71,1.32,0.94,0.38,0.38,0.06,0.32,1.7,0.99,0.71,2,2,0,-0.71,58.1,60.67,47.57,1.58,0.63,218,19,14,7,8.86,11.11,7.51,6,1,20,5,17,149.0,84.52,23.53,22.82,99.6,63.01,1,Slovan Bratislava 2-2 Spartak Trnava,2026-04-11
Žilina,2.22,2.02,0.2,2.13,1.85,0.28,0.09,0.18,-0.09,2.22,2.02,0.2,5,1,4,3.8,52.1,44.73,39.23,0.68,1.27,126,11,13,20,19.12,15.75,7.2,7,7,13,5,12,56.3,36.02,18.67,21.31,38.1,23.32,0,Podbrezová 1-5 Žilina,2026-04-11
Podbrezová,2.02,2.22,-0.2,1.85,2.13,-0.28,0.18,0.09,0.09,2.02,2.22,-0.2,1,5,-4,-3.8,47.9,55.27,47.97,1.27,0.68,170,14,20,13,15.75,19.12,8.52,7,7,24,6,21,100.0,63.98,68.93,78.69,125.27,76.68,1,Podbrezová 1-5 Žilina,2026-04-11
Tatran Prešov,1.27,2.65,-1.38,0.91,2.56,-1.65,0.36,0.08,0.28,1.27,2.65,-1.38,0,1,-1,0.38,48.8,56.76,47.36,0.82,1.4,194,15,12,21,14.63,15.0,16.79,6,2,22,8,8,76.2,50.73,46.87,62.54,82.0,55.22,1,Trenčín 1-0 Tatran Prešov,2026-04-11
Trenčín,2.65,1.27,1.38,2.56,0.91,1.65,0.08,0.36,-0.28,2.65,1.27,1.38,1,0,1,-0.38,51.2,43.24,45.4,1.4,0.82,195,12,21,12,15.0,14.63,14.57,2,6,16,7,11,74.0,49.27,28.07,37.46,66.5,44.78,2,Trenčín 1-0 Tatran Prešov,2026-04-11
Skalica,0.67,1.19,-0.52,0.59,1.04,-0.45,0.08,0.15,-0.07,0.67,1.19,-0.52,0,0,0,0.52,44.8,50.99,54.03,0.7,0.99,191,11,9,15,12.86,15.15,12.84,7,4,24,7,14,77.4,49.24,67.53,88.01,114.7,66.12,4,Ružomberok 0-0 Skalica,2026-04-11
Ružomberok,1.19,0.67,0.52,1.04,0.59,0.45,0.15,0.08,0.07,1.19,0.67,0.52,0,0,0,-0.52,55.2,49.01,46.63,0.99,0.7,189,18,15,9,15.15,12.86,7.45,4,7,15,4,7,79.8,50.76,9.2,11.99,58.77,33.88,9,Ružomberok 0-0 Skalica,2026-04-11
Podbrezová,1.45,2.33,-0.88,0.69,2.29,-1.6,0.76,0.04,0.72,1.45,2.33,-0.88,1,4,-3,-2.12,40.1,35.68,41.29,0.25,0.89,109,3,11,17,44.0,19.1,13.14,8,6,11,4,8,37.1,22.07,92.33,77.81,76.33,46.19,0,Spartak Trnava 4-1 Podbrezová,2026-04-05
Spartak Trnava,2.33,1.45,0.88,2.29,0.69,1.6,0.04,0.76,-0.72,2.33,1.45,0.88,4,1,3,2.12,59.9,64.32,46.2,0.89,0.25,203,16,17,11,19.1,44.0,9.85,6,8,23,4,14,131.0,77.93,26.33,22.19,88.93,53.81,1,Spartak Trnava 4-1 Podbrezová,2026-04-05
Trenčín,2.69,1.74,0.95,2.69,1.65,1.04,0.0,0.09,-0.09,2.69,1.74,0.95,1,0,1,0.05,45.3,33.09,40.86,0.74,0.82,105,10,14,16,18.92,19.51,12.83,2,4,11,3,14,58.3,36.74,38.6,57.27,68.93,46.49,0,Komárno 0-1 Trenčín,2026-04-05
Komárno,1.74,2.69,-0.95,1.65,2.69,-1.04,0.09,0.0,0.09,1.74,2.69,-0.95,0,1,-1,-0.05,54.7,66.91,49.18,0.82,0.74,197,12,16,14,19.51,18.92,8.17,4,2,38,7,9,100.4,63.26,28.8,42.73,79.33,53.51,1,Komárno 0-1 Trenčín,2026-04-05
Slovan Bratislava,1.1,1.89,-0.79,1.1,1.82,-0.72,0.0,0.07,-0.07,1.1,1.89,-0.79,3,0,3,3.79,47.0,34.85,41.48,0.39,1.51,128,9,7,19,17.95,12.58,10.59,3,7,2,2,9,38.3,18.57,51.4,47.98,31.43,22.56,0,DAC 1904 0-3 Slovan Bratislava,2026-04-04
DAC 1904,1.89,1.1,0.79,1.82,1.1,0.72,0.07,0.0,0.07,1.89,1.1,0.79,0,3,-3,-3.79,53.0,65.15,50.07,1.51,0.39,227,21,19,7,12.58,17.95,8.64,7,3,25,4,16,167.9,81.43,55.73,52.02,107.87,77.44,1,DAC 1904 0-3 Slovan Bratislava,2026-04-04
Žilina,2.08,1.81,0.27,1.83,1.76,0.07,0.25,0.05,0.2,2.08,1.81,0.27,1,2,-1,-1.27,52.1,45.12,42.92,0.88,0.45,141,18,19,24,21.59,53.33,8.6,5,8,20,6,10,97.3,44.33,22.13,31.02,79.63,40.83,2,Zemplín Michalovce 2-1 Žilina,2026-04-04
Zemplín Michalovce,1.81,2.08,-0.27,1.76,1.83,-0.07,0.05,0.25,-0.2,1.81,2.08,-0.27,2,1,1,1.27,47.9,54.88,46.15,0.45,0.88,160,12,24,19,53.33,21.59,7.77,8,5,12,9,13,122.2,55.67,49.2,68.98,115.4,59.17,0,Zemplín Michalovce 2-1 Žilina,2026-04-04
Skalica,0.53,3.39,-2.86,0.46,2.98,-2.52,0.06,0.41,-0.35,0.53,3.39,-2.86,0,2,-2,0.86,51.2,49.73,49.4,0.61,0.67,231,14,8,24,13.11,35.82,16.85,3,4,19,2,8,86.7,41.05,48.93,61.94,61.07,26.68,0,FC Košice 2-0 Skalica,2026-04-04
FC Košice,3.39,0.53,2.86,2.98,0.46,2.52,0.41,0.06,0.35,3.39,0.53,2.86,2,0,2,-0.86,48.8,50.27,47.61,0.67,0.61,220,28,24,8,35.82,13.11,11.86,4,3,16,8,10,124.5,58.95,30.07,38.06,167.8,73.32,2,FC Košice 2-0 Skalica,2026-04-04
Ružomberok,0.61,1.83,-1.22,0.42,1.8,-1.38,0.19,0.03,0.16,0.61,1.83,-1.22,0,0,0,1.22,37.9,47.7,47.4,0.57,0.86,130,16,7,17,12.28,19.77,9.43,3,1,24,10,21,53.3,33.52,79.33,85.8,76.97,54.92,10,Tatran Prešov 0-0 Ružomberok,2026-04-04
