Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Blaublitz Akita,1.26,0.87,0.39,0.77,0.76,0.01,0.5,0.11,0.39,1.26,0.87,0.39,2,1,1,0.61,50.4,56.27,51.41,0.23,0.33,188,7,12,10,52.17,30.3,6.74,5,0,22,6,14,82.8,67.7,28.33,54.84,100.37,67.98,7,Sagamihara 1-2 Blaublitz Akita,2026-02-21
Sagamihara,0.87,1.26,-0.39,0.76,0.77,-0.01,0.11,0.5,-0.39,0.87,1.26,-0.39,1,2,-1,-0.61,49.6,43.73,45.18,0.33,0.23,137,4,10,12,30.3,52.17,7.86,0,5,16,3,15,39.5,32.3,23.33,45.16,47.27,32.02,2,Sagamihara 1-2 Blaublitz Akita,2026-02-21
Vanraure Hachinohe,0.77,0.71,0.06,0.72,0.64,0.08,0.05,0.08,-0.03,0.77,0.71,0.06,0,1,-1,-1.06,41.0,51.75,50.22,0.48,0.38,184,12,16,8,33.33,21.05,15.5,4,6,19,5,12,105.3,55.3,117.53,91.35,164.33,77.13,3,Shonan Bellmare 1-0 Vanraure Hachinohe,2026-02-21
Shonan Bellmare,0.71,0.77,-0.06,0.64,0.72,-0.08,0.08,0.05,0.03,0.71,0.77,-0.06,1,0,1,1.06,59.0,48.25,42.53,0.38,0.48,204,5,8,16,21.05,33.33,9.42,6,4,8,2,12,85.1,44.7,11.13,8.65,48.73,22.87,1,Shonan Bellmare 1-0 Vanraure Hachinohe,2026-02-21
Montedio Yamagata,0.37,3.61,-3.24,0.28,3.12,-2.84,0.09,0.49,-0.4,0.37,3.61,-3.24,1,1,0,3.24,37.8,37.63,46.68,0.57,1.63,151,6,10,26,17.54,15.95,17.36,6,5,15,4,9,9.5,5.11,125.27,91.75,88.0,52.26,3,Thespa Gunma 1-1 Montedio Yamagata,2026-02-21
Thespa Gunma,3.61,0.37,3.24,3.12,0.28,2.84,0.49,0.09,0.4,3.61,0.37,3.24,1,1,0,-3.24,62.2,62.37,45.93,1.63,0.57,241,21,26,10,15.95,17.54,11.12,5,6,31,12,9,176.4,94.89,11.27,8.25,80.4,47.74,0,Thespa Gunma 1-1 Montedio Yamagata,2026-02-21
Ryūkyū,0.67,2.52,-1.85,0.66,2.16,-1.5,0.01,0.37,-0.36,0.67,2.52,-1.85,1,3,-2,-0.15,50.3,33.05,38.74,0.38,1.32,113,8,9,23,23.68,17.42,12.05,0,5,10,2,4,46.3,17.91,11.6,11.4,24.23,7.96,0,Kagoshima United 3-1 Ryūkyū,2026-02-15
Kagoshima United,2.52,0.67,1.85,2.16,0.66,1.5,0.37,0.01,0.36,2.52,0.67,1.85,3,1,2,0.15,49.7,66.95,55.3,1.32,0.38,245,24,23,9,17.42,23.68,13.92,5,0,27,9,11,212.2,82.09,90.13,88.6,280.07,92.04,10,Kagoshima United 3-1 Ryūkyū,2026-02-15
Gainare Tottori,1.05,1.56,-0.51,1.02,1.26,-0.24,0.02,0.3,-0.28,1.05,1.56,-0.51,1,3,-2,-1.49,52.2,53.85,47.55,0.61,1.05,255,8,10,11,16.39,10.48,21.39,2,5,14,3,8,136.6,52.18,59.07,37.99,46.28,19.64,0,Tegevajaro Miyazaki 3-1 Gainare Tottori,2026-02-15
Tegevajaro Miyazaki,1.56,1.05,0.51,1.26,1.02,0.24,0.3,0.02,0.28,1.56,1.05,0.51,3,1,2,1.49,47.8,46.15,47.78,1.05,0.61,232,14,11,10,10.48,16.39,19.14,5,2,22,7,6,125.2,47.82,96.4,62.01,189.39,80.36,0,Tegevajaro Miyazaki 3-1 Gainare Tottori,2026-02-15
Giravanz Kitakyushu,1.77,3.24,-1.47,0.56,3.22,-2.66,0.44,0.03,0.41,1.01,3.24,-2.23,0,2,-2,-0.53,48.2,44.76,48.09,0.28,1.61,244,5,14,17,50.0,10.56,14.59,5,3,23,7,6,114.2,36.71,64.87,51.9,79.93,29.0,0,Oita Trinita 2-0 Giravanz Kitakyushu,2026-02-15
Oita Trinita,3.24,1.77,1.47,3.22,0.56,2.66,0.03,0.44,-0.41,3.24,1.01,2.23,2,0,2,0.53,51.8,55.24,49.0,1.61,0.28,247,16,17,14,10.56,50.0,19.71,3,5,30,2,12,196.9,63.29,60.13,48.1,195.73,71.0,0,Oita Trinita 2-0 Giravanz Kitakyushu,2026-02-15
Roasso Kumamoto,0.68,1.19,-0.51,0.68,0.43,0.25,0.0,0.0,0.0,0.68,0.43,0.25,1,1,0,0.51,51.4,52.72,45.28,0.78,0.28,225,14,10,9,12.82,32.14,15.04,6,7,10,0,20,90.4,58.51,45.0,37.97,85.73,42.19,0,Sagan Tosu 1-1 Roasso Kumamoto,2026-02-15
Sagan Tosu,1.19,0.68,0.51,0.43,0.68,-0.25,0.0,0.0,0.0,0.43,0.68,-0.25,1,1,0,-0.51,48.6,47.28,44.92,0.28,0.78,188,3,9,10,32.14,12.82,12.11,7,6,16,2,9,64.1,41.49,73.53,62.03,117.47,57.81,0,Sagan Tosu 1-1 Roasso Kumamoto,2026-02-15
Reilac Shiga,0.28,1.34,-1.06,0.23,1.34,-1.11,0.05,0.0,0.05,0.28,1.34,-1.06,1,2,-1,0.06,46.0,36.06,44.2,0.42,0.95,165,8,5,13,11.9,13.68,24.44,2,3,13,3,8,26.7,16.61,54.6,51.09,14.03,6.17,1,Renofa Yamaguchi 2-1 Reilac Shiga,2026-02-15
Renofa Yamaguchi,1.34,0.28,1.06,1.34,0.23,1.11,0.0,0.05,-0.05,1.34,0.28,1.06,2,1,1,-0.06,54.0,63.94,47.45,0.95,0.42,228,18,13,5,13.68,11.9,18.8,3,2,21,7,10,134.0,83.39,52.27,48.91,213.2,93.83,1,Renofa Yamaguchi 2-1 Reilac Shiga,2026-02-15
Zweigen Kanazawa,2.06,0.66,1.4,1.94,0.6,1.34,0.13,0.06,0.07,2.06,0.66,1.4,2,2,0,-1.4,41.9,46.25,48.25,1.04,0.61,158,11,8,16,7.69,26.23,11.31,3,2,22,8,13,76.8,40.4,63.47,81.93,107.8,60.15,0,Ehime 2-2 Zweigen Kanazawa,2026-02-15
Ehime,0.66,2.06,-1.4,0.6,1.94,-1.34,0.06,0.13,-0.07,0.66,2.06,-1.4,2,2,0,1.4,58.1,53.75,48.77,0.61,1.04,252,12,16,8,26.23,7.69,10.19,2,3,29,9,9,113.3,59.6,14.0,18.07,71.43,39.85,0,Ehime 2-2 Zweigen Kanazawa,2026-02-15
Albirex Niigata,0.55,0.99,-0.44,0.49,0.89,-0.4,0.06,0.1,-0.04,0.55,0.99,-0.44,0,4,-4,-3.56,63.4,66.42,48.04,0.16,0.51,304,5,9,13,56.25,25.49,9.59,6,2,13,6,11,104.2,61.8,14.73,10.52,63.33,22.11,0,Tokushima Vortis 4-0 Albirex Niigata,2026-02-15
Tokushima Vortis,0.99,0.55,0.44,0.89,0.49,0.4,0.1,0.06,0.04,0.99,0.55,0.44,4,0,4,3.56,36.6,33.58,40.65,0.51,0.16,103,9,13,9,25.49,56.25,24.85,2,6,11,5,10,64.4,38.2,125.33,89.48,223.12,77.89,0,Tokushima Vortis 4-0 Albirex Niigata,2026-02-15
Kataller Toyama,2.26,0.35,1.91,2.21,0.32,1.89,0.06,0.03,0.03,2.26,0.35,1.91,5,1,4,2.09,61.6,63.55,52.08,1.2,0.13,278,14,16,9,13.33,69.23,7.23,4,3,24,6,11,172.4,83.69,17.27,19.55,133.67,81.04,0,Kamatamare Sanuki 1-5 Kataller Toyama,2026-02-15
