Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Panaitolikos,1.54,1.55,-0.01,1.48,0.79,0.69,0.06,0.0,0.06,1.54,0.79,0.75,3,1,2,2.01,51.4,56.23,47.18,0.53,0.34,228,14,16,7,30.19,20.59,14.19,5,0,19,6,10,119.1,68.88,52.47,55.7,143.1,77.35,1,Panaitolikos 3-1 Asteras Tripolis,2026-02-14
Panathinaikos,1.56,1.93,-0.37,1.56,1.93,-0.37,0.0,0.0,0.0,1.56,1.93,-0.37,1,0,1,1.37,30.8,28.76,47.08,0.55,1.44,107,8,8,15,14.55,10.42,12.94,2,9,7,3,14,21.3,9.69,101.73,95.74,61.7,46.53,0,Olympiakos Piraeus 0-1 Panathinaikos,2026-02-08
Olympiakos Piraeus,1.93,1.56,0.37,1.93,1.56,0.37,0.0,0.0,0.0,1.93,1.56,0.37,0,1,-1,-1.37,69.2,71.24,56.69,1.44,0.55,405,23,15,8,10.42,14.55,4.7,9,2,39,3,15,198.6,90.31,4.53,4.26,70.9,53.47,3,Olympiakos Piraeus 0-1 Panathinaikos,2026-02-08
PAOK,1.27,0.42,0.85,1.26,0.25,1.01,0.01,0.17,-0.16,1.27,0.42,0.85,0,0,0,-0.85,60.7,57.03,44.22,0.6,0.22,189,9,13,8,21.67,36.36,9.22,4,1,16,4,10,84.5,67.6,5.73,5.41,37.03,29.74,1,Aris 0-0 PAOK,2026-02-08
Aris,0.42,1.27,-0.85,0.25,1.26,-1.01,0.17,0.01,0.16,0.42,1.27,-0.85,0,0,0,0.85,39.3,42.97,46.75,0.22,0.6,144,4,8,13,36.36,21.67,16.36,1,4,12,4,12,40.5,32.4,100.2,94.59,87.5,70.26,2,Aris 0-0 PAOK,2026-02-08
Levadiakos,1.16,1.7,-0.54,1.06,1.58,-0.52,0.1,0.12,-0.02,1.16,1.7,-0.54,2,3,-1,-0.46,63.3,55.97,49.54,0.6,0.6,327,13,9,11,15.0,18.33,6.52,10,6,19,6,14,109.9,56.91,23.27,16.8,50.23,28.34,1,OFI 3-2 Levadiakos,2026-02-08
OFI,1.7,1.16,0.54,1.58,1.06,0.52,0.12,0.1,0.02,1.7,1.16,0.54,3,2,1,0.46,36.7,44.03,49.73,0.6,0.6,190,9,11,9,18.33,15.0,12.8,6,10,12,3,17,83.2,43.09,115.27,83.2,127.03,71.66,0,OFI 3-2 Levadiakos,2026-02-08
AEK Athens,3.7,0.17,3.53,2.78,0.17,2.61,0.16,0.0,0.16,2.94,0.17,2.77,4,0,4,0.47,79.5,84.75,56.67,1.41,0.11,427,36,20,2,14.18,18.18,5.0,6,1,33,9,11,346.6,99.91,2.13,1.31,204.53,96.19,2,Panserraikos 0-4 AEK Athens,2026-02-08
Panserraikos,0.17,3.7,-3.53,0.17,2.78,-2.61,0.0,0.16,-0.16,0.17,2.94,-2.77,0,4,-4,-0.47,20.5,15.25,40.97,0.11,1.41,52,2,2,20,18.18,14.18,29.87,1,6,7,0,11,0.3,0.09,160.0,98.69,8.1,3.81,1,Panserraikos 0-4 AEK Athens,2026-02-08
Atromitos,0.56,1.5,-0.94,0.48,1.32,-0.84,0.08,0.17,-0.09,0.56,1.5,-0.94,1,0,1,1.94,49.7,52.77,47.58,0.14,0.62,198,2,8,11,57.14,17.74,11.66,1,0,9,4,17,114.0,51.14,58.0,46.06,95.3,46.73,0,Kifisia 0-1 Atromitos,2026-02-07
Kifisia,1.5,0.56,0.94,1.32,0.48,0.84,0.17,0.08,0.09,1.5,0.56,0.94,0,1,-1,-1.94,50.3,47.23,43.9,0.62,0.14,175,12,11,8,17.74,57.14,10.4,0,1,21,4,12,108.9,48.86,67.93,53.94,108.63,53.27,5,Kifisia 0-1 Atromitos,2026-02-07
