Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
América Mineiro,0.3,2.47,-2.17,0.3,2.38,-2.08,0.0,0.09,-0.09,0.3,2.47,-2.17,0,3,-3,-0.83,52.7,45.89,40.95,0.18,0.59,133,6,6,15,33.33,25.42,9.41,5,5,21,4,14,31.9,27.17,32.73,34.05,33.83,20.73,2,América Mineiro 0-3 Novorizontino,2026-04-12
Fortaleza,1.88,1.54,0.34,1.73,1.48,0.25,0.15,0.06,0.09,1.88,1.54,0.34,1,0,1,0.66,51.3,52.07,47.07,0.78,0.34,189,18,17,15,21.79,44.12,13.27,3,6,22,6,17,101.4,59.89,65.2,64.47,115.67,69.74,0,São Bernardo 0-1 Fortaleza,2026-04-12
São Bernardo,1.54,1.88,-0.34,1.48,1.73,-0.25,0.06,0.15,-0.09,1.54,1.88,-0.34,0,1,-1,-0.66,48.7,47.93,40.56,0.34,0.78,147,8,15,17,44.12,21.79,14.0,6,3,19,4,10,67.9,40.11,35.93,35.53,50.2,30.26,0,São Bernardo 0-1 Fortaleza,2026-04-12
Náutico,1.0,2.08,-1.08,1.0,2.08,-1.08,0.0,0.0,0.0,1.0,2.08,-1.08,0,1,-1,0.08,58.9,66.67,51.69,0.85,0.53,279,14,15,10,17.65,18.87,8.35,3,3,15,4,15,147.5,74.34,26.07,24.42,98.0,61.33,0,Ceará 1-0 Náutico,2026-04-11
Ceará,2.08,1.0,1.08,2.08,1.0,1.08,0.0,0.0,0.0,2.08,1.0,1.08,1,0,1,-0.08,41.1,33.33,42.33,0.53,0.85,109,5,10,15,18.87,17.65,13.46,3,3,9,3,12,50.9,25.66,80.67,75.58,61.8,38.67,2,Ceará 1-0 Náutico,2026-04-11
Avaí,1.96,3.83,-1.87,0.92,2.81,-1.89,0.28,0.25,0.03,1.2,3.07,-1.87,2,2,0,1.87,42.4,49.17,50.54,0.42,0.78,174,16,16,21,38.1,26.92,14.04,2,5,15,8,16,87.3,45.12,106.67,93.24,156.8,71.25,3,Sport Recife 2-2 Avaí,2026-04-11
Sport Recife,3.83,1.96,1.87,2.81,0.92,1.89,0.25,0.28,-0.03,3.07,1.2,1.87,2,2,0,-1.87,57.6,50.83,41.49,0.78,0.42,152,12,21,16,26.92,38.1,7.23,5,2,20,7,8,106.2,54.88,7.73,6.76,63.27,28.75,1,Sport Recife 2-2 Avaí,2026-04-11
Vila Nova,0.81,1.8,-0.99,0.68,1.31,-0.63,0.13,0.49,-0.36,0.81,1.8,-0.99,1,0,1,1.99,50.0,47.71,46.26,0.95,0.65,189,15,14,17,14.74,26.15,11.04,2,6,12,4,15,69.5,43.82,46.07,56.97,88.03,57.95,0,Ponte Preta 0-1 Vila Nova,2026-04-11
Ponte Preta,1.8,0.81,0.99,1.31,0.68,0.63,0.49,0.13,0.36,1.8,0.81,0.99,0,1,-1,-1.99,50.0,52.29,45.94,0.65,0.95,181,14,17,14,26.15,14.74,9.94,6,2,28,9,12,89.1,56.18,34.8,43.03,63.87,42.05,4,Ponte Preta 0-1 Vila Nova,2026-04-11
Goiás,0.23,0.62,-0.39,0.23,0.62,-0.39,0.0,0.0,0.0,0.23,0.62,-0.39,0,2,-2,-1.61,57.5,52.12,47.71,0.65,0.43,195,6,5,11,7.69,25.58,7.97,1,4,13,1,16,70.0,53.39,23.07,28.53,45.93,41.49,0,Juventude 2-0 Goiás,2026-04-11
Juventude,0.62,0.23,0.39,0.62,0.23,0.39,0.0,0.0,0.0,0.62,0.23,0.39,2,0,2,1.61,42.5,47.88,47.68,0.43,0.65,154,15,11,5,25.58,7.69,8.12,4,1,22,6,19,61.1,46.61,57.8,71.47,64.77,58.51,1,Juventude 2-0 Goiás,2026-04-11
Botafogo SP,0.86,2.01,-1.15,0.44,0.5,-0.06,0.42,1.51,-1.09,0.86,2.01,-1.15,0,1,-1,0.15,48.5,56.65,53.8,0.67,0.76,210,11,12,12,17.91,15.79,7.77,6,4,25,6,15,115.9,57.26,51.0,58.49,107.97,62.87,1,Criciúma 1-0 Botafogo SP,2026-04-10
Criciúma,2.01,0.86,1.15,0.5,0.44,0.06,1.51,0.42,1.09,2.01,0.86,1.15,1,0,1,-0.15,51.5,43.35,49.61,0.76,0.67,200,13,12,12,15.79,17.91,7.11,4,6,31,9,15,86.5,42.74,36.2,41.51,63.77,37.13,2,Criciúma 1-0 Botafogo SP,2026-04-10
Criciúma,0.78,1.53,-0.75,0.47,1.39,-0.92,0.31,0.14,0.17,0.78,1.53,-0.75,0,1,-1,-0.25,45.6,39.87,46.61,0.46,0.82,196,6,9,13,19.57,15.85,14.18,2,6,20,7,11,49.8,28.84,66.53,58.77,48.5,29.84,1,Goiás 1-0 Criciúma,2026-04-06
Goiás,1.53,0.78,0.75,1.39,0.47,0.92,0.14,0.31,-0.17,1.53,0.78,0.75,1,0,1,0.25,54.4,60.13,48.32,0.82,0.46,228,9,13,9,15.85,19.57,10.88,6,2,26,6,9,122.9,71.16,46.67,41.23,114.03,70.16,1,Goiás 1-0 Criciúma,2026-04-06
São Bernardo,1.88,0.93,0.95,1.48,0.76,0.72,0.4,0.17,0.23,1.88,0.93,0.95,2,1,1,0.05,49.6,46.31,46.45,0.73,0.63,166,6,11,14,15.07,22.22,10.76,2,1,18,7,11,63.2,43.2,25.93,43.56,59.07,36.74,1,Botafogo SP 1-2 São Bernardo,2026-04-05
Botafogo SP,0.93,1.88,-0.95,0.76,1.48,-0.72,0.17,0.4,-0.23,0.93,1.88,-0.95,1,2,-1,-0.05,50.4,53.69,50.28,0.63,0.73,182,16,14,11,22.22,15.07,10.18,1,2,22,9,11,83.1,56.8,33.6,56.44,101.73,63.26,3,Botafogo SP 1-2 São Bernardo,2026-04-05
América Mineiro,1.59,1.11,0.48,1.27,1.11,0.16,0.32,0.0,0.32,1.59,1.11,0.48,1,1,0,-0.48,64.6,75.91,58.12,1.12,0.18,293,17,17,7,15.18,38.89,8.4,4,3,34,7,12,221.7,88.57,13.33,24.59,194.97,85.37,1,Athletic Club MG 1-1 América Mineiro,2026-04-05
Athletic Club MG,1.11,1.59,-0.48,1.11,1.27,-0.16,0.0,0.32,-0.32,1.11,1.59,-0.48,1,1,0,0.48,35.4,24.09,39.34,0.18,1.12,65,2,7,17,38.89,15.18,10.3,3,4,8,4,14,28.6,11.43,40.87,75.41,33.4,14.63,0,Athletic Club MG 1-1 América Mineiro,2026-04-05
CRB,1.52,1.88,-0.36,1.52,1.48,0.04,0.0,0.4,-0.4,1.52,1.88,-0.36,1,1,0,0.36,56.9,35.67,40.55,0.37,1.07,165,3,11,19,29.73,17.76,9.79,3,10,11,1,12,42.8,20.49,26.8,18.11,23.5,8.73,6,Novorizontino 1-1 CRB,2026-04-05
Novorizontino,1.88,1.52,0.36,1.48,1.52,-0.04,0.4,0.0,0.4,1.88,1.52,0.36,1,1,0,-0.36,43.1,64.33,55.79,1.07,0.37,258,16,19,11,17.76,29.73,10.71,10,3,36,5,19,166.1,79.51,121.2,81.89,245.7,91.27,2,Novorizontino 1-1 CRB,2026-04-05
