Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Stellenbosch,3.31,2.26,1.05,2.21,1.4,0.81,1.1,0.1,1.0,3.31,1.5,1.81,1,2,-1,-2.05,58.1,59.87,52.08,1.59,1.03,222,21,14,11,8.81,10.68,7.67,4,8,33,7,12,135.2,64.17,26.6,31.67,75.7,44.5,8,Stellenbosch 1-2 Polokwane City,2025-12-03
Durban City,1.57,0.19,1.38,0.81,0.15,0.66,0.0,0.03,-0.03,0.81,0.19,0.62,3,0,3,1.62,62.9,46.21,41.9,0.4,0.65,102,4,7,5,17.5,7.69,6.71,0,2,10,3,15,44.2,57.93,6.13,6.81,34.77,30.12,1,Orbit College 0-3 Durban City,2025-12-03
Orbit College,0.19,1.57,-1.38,0.15,0.81,-0.66,0.03,0.0,0.03,0.19,0.81,-0.62,0,3,-3,-1.62,37.1,53.79,47.16,0.65,0.4,85,10,5,7,7.69,17.5,11.92,2,0,10,2,8,32.1,42.07,83.93,93.19,80.67,69.88,1,Orbit College 0-3 Durban City,2025-12-03
Sekhukhune United,0.55,1.04,-0.49,0.55,0.63,-0.08,0.0,0.4,-0.4,0.55,1.04,-0.49,1,0,1,1.49,38.9,27.27,39.13,0.22,0.32,54,5,3,15,13.64,46.88,15.27,0,4,3,0,10,17.0,12.95,40.67,92.56,37.17,36.28,0,Magesi 0-1 Sekhukhune United,2025-12-03
Magesi,1.04,0.55,0.49,0.63,0.55,0.08,0.4,0.0,0.4,1.04,0.55,0.49,0,1,-1,-1.49,61.1,72.73,48.44,0.32,0.22,147,10,15,3,46.88,13.64,8.0,4,0,23,5,6,114.3,87.05,3.27,7.44,65.27,63.72,2,Magesi 0-1 Sekhukhune United,2025-12-03
Kaizer Chiefs,2.52,0.38,2.14,2.25,0.38,1.87,0.26,0.0,0.26,2.52,0.38,2.14,0,0,0,-2.14,55.4,63.0,48.64,1.7,0.44,207,22,17,6,10.0,13.64,6.74,6,3,29,6,19,137.1,82.54,46.47,49.23,127.57,85.91,0,Chippa United 0-0 Kaizer Chiefs,2025-12-03
Chippa United,0.38,2.52,-2.14,0.38,2.25,-1.87,0.0,0.26,-0.26,0.38,2.52,-2.14,0,0,0,2.14,44.6,37.0,44.55,0.44,1.7,150,3,6,17,13.64,10.0,13.31,3,6,6,2,11,29.0,17.46,47.93,50.77,20.93,14.09,0,Chippa United 0-0 Kaizer Chiefs,2025-12-03
Mamelodi Sundowns,1.95,0.53,1.42,1.89,0.53,1.36,0.06,0.0,0.06,1.95,0.53,1.42,1,1,0,-1.42,77.5,79.06,54.68,1.87,0.18,401,28,13,3,6.95,16.67,5.85,6,4,33,9,13,269.9,99.23,0.53,0.31,125.13,77.37,0,Siwelele 1-1 Mamelodi Sundowns,2025-12-03
Siwelele,0.53,1.95,-1.42,0.53,1.89,-1.36,0.0,0.06,-0.06,0.53,1.95,-1.42,1,1,0,1.42,22.5,20.94,41.24,0.18,1.87,67,4,3,13,16.67,6.95,17.19,4,6,7,0,14,2.1,0.77,171.8,99.69,36.6,22.63,2,Siwelele 1-1 Mamelodi Sundowns,2025-12-03
AmaZulu,0.92,2.33,-1.41,0.92,1.57,-0.65,0.0,0.0,0.0,0.92,1.57,-0.65,1,0,1,2.41,31.6,22.44,42.68,0.54,1.34,111,11,8,17,14.81,12.69,26.35,6,10,16,5,4,19.6,7.7,116.0,90.48,41.53,27.06,0,Golden Arrows 0-1 AmaZulu,2025-12-02
