Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Wellington Phoenix,1.49,2.21,-0.72,1.46,2.15,-0.69,0.03,0.06,-0.03,1.49,2.21,-0.72,3,0,3,3.72,33.6,38.08,47.96,0.27,0.82,119,6,9,21,33.33,25.61,15.12,5,7,7,2,11,47.1,24.38,101.2,84.71,97.33,71.92,0,Brisbane Roar 0-3 Wellington Phoenix,2026-01-03
Brisbane Roar,2.21,1.49,0.72,2.15,1.46,0.69,0.06,0.03,0.03,2.21,1.49,0.72,0,3,-3,-3.72,66.4,61.92,51.71,0.82,0.27,286,16,21,9,25.61,33.33,5.36,7,5,27,6,14,146.1,75.62,18.27,15.29,38.0,28.08,4,Brisbane Roar 0-3 Wellington Phoenix,2026-01-03
Perth Glory,0.7,1.03,-0.33,0.6,0.88,-0.28,0.11,0.15,-0.04,0.7,1.03,-0.33,2,3,-1,-0.67,44.2,30.16,43.56,0.32,0.85,159,7,9,19,28.12,22.35,12.86,8,9,10,3,12,44.8,15.46,67.6,55.93,28.6,12.02,0,Melbourne Victory 3-2 Perth Glory,2026-01-02
Melbourne Victory,1.03,0.7,0.33,0.88,0.6,0.28,0.15,0.11,0.04,1.03,0.7,0.33,3,2,1,0.67,55.8,69.84,55.01,0.85,0.32,321,19,19,9,22.35,28.12,11.75,9,8,22,8,8,244.9,84.54,53.27,44.07,209.33,87.98,2,Melbourne Victory 3-2 Perth Glory,2026-01-02
Macarthur,1.56,2.03,-0.47,1.43,1.89,-0.46,0.14,0.15,-0.01,1.56,2.03,-0.47,1,0,1,1.47,45.4,52.0,53.6,0.82,1.13,236,15,14,15,17.07,13.27,12.66,1,2,23,6,15,109.1,54.06,84.33,68.42,151.0,72.42,1,Western Sydney Wanderers 0-1 Macarthur,2026-01-01
Western Sydney Wanderers,2.03,1.56,0.47,1.89,1.43,0.46,0.15,0.14,0.01,2.03,1.56,0.47,0,1,-1,-1.47,54.6,48.0,47.22,1.13,0.82,228,16,15,14,13.27,17.07,12.75,2,1,21,6,12,92.7,45.94,38.93,31.58,57.5,27.58,1,Western Sydney Wanderers 0-1 Macarthur,2026-01-01
Newcastle Jets,2.5,3.3,-0.8,2.5,2.78,-0.28,0.0,0.52,-0.52,2.5,3.3,-0.8,3,1,2,2.8,29.5,19.12,43.74,0.54,1.76,108,6,6,23,11.11,13.07,15.36,0,11,4,1,10,39.4,9.67,97.13,72.89,24.13,11.51,0,Auckland 1-3 Newcastle Jets,2026-01-01
Auckland,3.3,2.5,0.8,2.78,2.5,0.28,0.52,0.0,0.52,3.3,2.5,0.8,1,3,-2,-2.8,70.5,80.88,60.39,1.76,0.54,466,37,23,6,13.07,11.11,5.7,11,0,60,10,16,368.1,90.33,36.13,27.11,185.53,88.49,4,Auckland 1-3 Newcastle Jets,2026-01-01
Brisbane Roar,1.91,0.82,1.09,1.86,0.54,1.32,0.05,0.28,-0.23,1.91,0.82,1.09,2,1,1,-0.09,52.4,56.86,47.48,0.87,0.39,235,12,17,13,19.54,33.33,13.22,4,3,28,7,11,98.0,58.3,77.0,64.42,111.6,70.31,4,Central Coast Mariners 1-2 Brisbane Roar,2025-12-31
Central Coast Mariners,0.82,1.91,-1.09,0.54,1.86,-1.32,0.28,0.05,0.23,0.82,1.91,-1.09,1,2,-1,0.09,47.6,43.14,42.13,0.39,0.87,147,9,13,17,33.33,19.54,12.23,3,4,12,4,9,70.1,41.7,42.53,35.58,47.13,29.69,3,Central Coast Mariners 1-2 Brisbane Roar,2025-12-31
Wellington Phoenix,1.1,1.92,-0.82,1.1,1.77,-0.67,0.0,0.15,-0.15,1.1,1.92,-0.82,1,5,-4,-3.18,42.1,29.65,41.8,0.56,1.09,124,8,8,17,14.29,15.6,13.74,5,8,9,2,10,30.8,12.16,64.13,64.82,25.23,7.61,3,Melbourne Victory 5-1 Wellington Phoenix,2025-12-29
Melbourne Victory,1.92,1.1,0.82,1.77,1.1,0.67,0.15,0.0,0.15,1.92,1.1,0.82,5,1,4,3.18,57.9,70.35,52.24,1.09,0.56,290,22,17,8,15.6,14.29,8.43,8,5,17,4,12,222.4,87.84,34.8,35.18,306.47,92.39,0,Melbourne Victory 5-1 Wellington Phoenix,2025-12-29
Perth Glory,1.81,2.19,-0.38,1.72,1.73,-0.01,0.09,0.46,-0.37,1.81,2.19,-0.38,3,1,2,2.38,36.6,28.15,41.44,0.45,1.25,118,8,12,16,26.67,12.8,23.0,2,4,6,2,6,45.6,16.98,82.67,79.03,91.87,62.28,0,Melbourne City 1-3 Perth Glory,2025-12-28
Melbourne City,2.19,1.81,0.38,1.73,1.72,0.01,0.46,0.09,0.37,2.19,1.81,0.38,1,3,-2,-2.38,63.4,71.85,51.86,1.25,0.45,332,19,16,12,12.8,26.67,13.73,4,2,28,9,12,222.9,83.02,21.93,20.97,55.63,37.72,0,Melbourne City 1-3 Perth Glory,2025-12-28
Western Sydney Wanderers,3.37,1.75,1.62,2.33,1.62,0.71,0.27,0.12,0.15,2.61,1.75,0.86,2,3,-1,-2.62,50.0,60.51,51.32,1.38,0.59,238,19,27,9,19.57,15.25,14.0,6,5,16,4,8,177.0,73.29,88.73,75.84,216.03,82.83,3,Adelaide United 3-2 Western Sydney Wanderers,2025-12-27
Adelaide United,1.75,3.37,-1.62,1.62,2.33,-0.71,0.12,0.27,-0.15,1.75,2.61,-0.86,3,2,1,2.62,50.0,39.49,42.59,0.59,1.38,164,8,9,27,15.25,19.57,16.62,5,6,7,2,9,64.5,26.71,28.27,24.16,44.77,17.17,0,Adelaide United 3-2 Western Sydney Wanderers,2025-12-27
Macarthur,3.85,3.26,0.59,3.85,3.14,0.71,0.0,0.12,-0.12,3.85,3.26,0.59,5,4,1,0.41,38.1,37.39,50.28,0.82,1.05,150,11,14,17,17.07,16.19,10.46,3,3,21,5,9,64.4,25.94,83.33,88.27,89.03,32.6,1,Newcastle Jets 4-5 Macarthur,2025-12-26
