Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Mirassol,1.44,1.79,-0.35,1.38,0.66,0.72,0.07,0.37,-0.3,1.44,1.03,0.41,2,2,0,0.35,53.8,49.53,47.11,1.24,0.73,213,22,20,16,16.13,21.92,15.4,1,7,20,6,9,126.6,60.98,30.73,25.62,119.1,55.42,1,Mirassol 2-2 Santos,2026-03-10
Vasco da Gama,1.57,1.22,0.35,1.5,1.22,0.28,0.07,0.0,0.07,1.57,1.22,0.35,1,2,-1,-1.35,59.5,55.64,46.42,0.9,0.55,225,11,16,8,17.78,14.55,5.78,6,3,13,2,17,111.0,66.43,15.87,15.32,71.47,42.52,0,Santos 2-1 Vasco da Gama,2026-02-26
Santos,1.22,1.57,-0.35,1.22,1.5,-0.28,0.0,0.07,-0.07,1.22,1.57,-0.35,2,1,1,1.35,40.5,44.36,47.85,0.55,0.9,153,9,8,16,14.55,17.78,8.31,3,6,12,5,19,56.1,33.57,87.73,84.68,96.63,57.48,0,Santos 2-1 Vasco da Gama,2026-02-26
Atlético Mineiro,0.96,1.13,-0.17,0.96,0.76,0.2,0.0,0.36,-0.36,0.96,1.13,-0.17,1,2,-1,-0.83,36.8,29.74,45.63,0.3,1.03,130,2,8,18,26.67,17.48,21.94,1,11,5,3,5,49.4,18.07,117.93,84.16,58.13,27.47,0,Grêmio 2-1 Atlético Mineiro,2026-02-25
Grêmio,1.13,0.96,0.17,0.76,0.96,-0.2,0.36,0.0,0.36,1.13,0.96,0.17,2,1,1,0.83,63.2,70.26,56.16,1.03,0.3,351,4,18,8,17.48,26.67,5.68,11,1,27,6,14,224.0,81.93,22.2,15.84,153.5,72.53,0,Grêmio 2-1 Atlético Mineiro,2026-02-25
Fluminense,1.78,1.9,-0.12,1.62,1.14,0.48,0.16,0.0,0.16,1.78,1.14,0.64,1,2,-1,-0.88,65.0,60.55,49.22,0.94,0.34,311,18,18,13,19.15,38.24,8.86,5,7,22,11,16,171.4,69.25,11.33,8.53,103.73,38.65,0,Palmeiras 2-1 Fluminense,2026-02-25
Palmeiras,1.9,1.78,0.12,1.14,1.62,-0.48,0.0,0.16,-0.16,1.14,1.78,-0.64,2,1,1,0.88,35.0,39.45,46.77,0.34,0.94,148,12,13,18,38.24,19.15,11.95,7,5,12,5,16,76.1,30.75,121.53,91.47,164.63,61.35,1,Palmeiras 2-1 Fluminense,2026-02-25
Corinthians,0.31,0.7,-0.39,0.21,0.68,-0.47,0.1,0.02,0.08,0.31,0.7,-0.39,1,1,0,0.39,51.8,49.82,46.53,0.5,0.54,198,5,4,11,8.0,20.37,9.24,3,3,19,3,14,54.8,36.27,18.73,26.73,41.73,22.67,1,Cruzeiro 1-1 Corinthians,2026-02-25
Cruzeiro,0.7,0.31,0.39,0.68,0.21,0.47,0.02,0.1,-0.08,0.7,0.31,0.39,1,1,0,-0.39,48.2,50.18,48.08,0.54,0.5,168,10,11,4,20.37,8.0,9.64,3,3,15,5,15,96.3,63.73,51.33,73.27,142.33,77.33,0,Cruzeiro 1-1 Corinthians,2026-02-25
São Paulo,1.48,0.97,0.51,0.59,0.96,-0.37,0.13,0.01,0.12,0.72,0.97,-0.25,1,0,1,0.49,57.9,60.0,45.7,0.44,0.54,217,9,9,18,20.45,33.33,10.73,4,1,16,7,19,96.9,51.71,11.73,10.94,63.37,33.66,0,Coritiba 0-1 São Paulo,2026-02-25
Coritiba,0.97,1.48,-0.51,0.96,0.59,0.37,0.01,0.13,-0.12,0.97,0.72,0.25,0,1,-1,-0.49,42.1,40.0,45.6,0.54,0.44,158,10,18,9,33.33,20.45,17.24,1,4,18,3,5,90.5,48.29,95.47,89.06,124.9,66.34,0,Coritiba 0-1 São Paulo,2026-02-25
Internacional,1.08,2.24,-1.16,0.64,2.24,-1.6,0.44,0.0,0.44,1.08,2.24,-1.16,1,1,0,1.16,57.9,50.74,48.15,1.13,0.5,243,18,18,12,15.93,24.0,7.59,2,4,24,12,14,77.9,59.1,9.67,12.5,52.03,38.81,0,Remo 1-1 Internacional,2026-02-25
Remo,2.24,1.08,1.16,2.24,0.64,1.6,0.0,0.44,-0.44,2.24,1.08,1.16,1,1,0,-1.16,42.1,49.26,45.15,0.5,1.13,144,8,12,18,24.0,15.93,11.05,4,2,23,7,16,53.9,40.9,67.67,87.5,82.03,61.19,1,Remo 1-1 Internacional,2026-02-25
Athletico Paranaense,1.46,0.97,0.49,1.45,0.91,0.54,0.02,0.06,-0.04,1.46,0.97,0.49,1,1,0,-0.49,60.9,71.91,52.5,0.97,0.3,245,14,18,7,18.56,23.33,8.1,3,5,27,7,16,199.6,88.36,24.8,25.83,147.43,84.51,1,RB Bragantino 1-1 Athletico Paranaense,2026-02-25
RB Bragantino,0.97,1.46,-0.49,0.91,1.45,-0.54,0.06,0.02,0.04,0.97,1.46,-0.49,1,1,0,0.49,39.1,28.09,44.43,0.3,0.97,105,7,7,18,23.33,18.56,8.03,5,3,8,2,18,26.3,11.64,71.2,74.17,27.03,15.49,0,RB Bragantino 1-1 Athletico Paranaense,2026-02-25
Corinthians,0.15,2.56,-2.41,0.15,1.23,-1.08,0.0,0.57,-0.57,0.15,1.8,-1.65,1,0,1,3.41,44.1,37.1,40.76,0.1,0.43,110,1,4,19,40.0,44.19,16.74,1,6,2,0,10,13.7,9.33,67.6,68.84,31.37,28.2,0,Athletico Paranaense 0-1 Corinthians,2026-02-19
Athletico Paranaense,2.56,0.15,2.41,1.23,0.15,1.08,0.57,0.0,0.57,1.8,0.15,1.65,0,1,-1,-3.41,55.9,62.9,46.93,0.43,0.1,211,6,19,4,44.19,40.0,10.27,6,1,18,8,15,133.2,90.67,30.6,31.16,79.87,71.8,2,Athletico Paranaense 0-1 Corinthians,2026-02-19
Palmeiras,1.93,3.0,-1.07,1.85,2.16,-0.31,0.08,0.85,-0.77,1.93,3.0,-1.07,3,1,2,3.07,38.1,19.71,36.8,0.16,0.86,81,9,11,26,68.75,30.23,14.38,6,10,4,4,8,43.0,14.14,68.87,54.92,29.17,15.78,0,Internacional 1-3 Palmeiras,2026-02-12
Internacional,3.0,1.93,1.07,2.16,1.85,0.31,0.85,0.08,0.77,3.0,1.93,1.07,1,3,-2,-3.07,61.9,80.29,54.69,0.86,0.16,339,22,26,11,30.23,68.75,7.79,10,6,37,16,13,261.0,85.86,56.53,45.08,155.63,84.22,2,Internacional 1-3 Palmeiras,2026-02-12
RB Bragantino,1.25,1.4,-0.15,0.42,1.26,-0.84,0.06,0.15,-0.09,0.49,1.4,-0.91,0,2,-2,-1.85,39.9,48.34,46.46,0.12,0.26,142,6,9,13,75.0,50.0,9.56,6,5,10,3,24,49.7,34.32,98.33,88.32,107.37,52.43,0,Corinthians 2-0 RB Bragantino,2026-02-12
Corinthians,1.4,1.25,0.15,1.26,0.42,0.84,0.15,0.06,0.09,1.4,0.49,0.91,2,0,2,1.85,60.1,51.66,41.39,0.26,0.12,147,7,13,9,50.0,75.0,6.76,5,6,10,3,17,95.1,65.68,13.0,11.68,97.43,47.57,0,Corinthians 2-0 RB Bragantino,2026-02-12
Botafogo,0.67,1.84,-1.17,0.67,1.84,-1.17,0.0,0.0,0.0,0.67,1.84,-1.17,0,1,-1,0.17,51.7,50.18,48.56,0.41,0.42,204,5,5,10,12.2,23.81,9.48,2,5,9,0,11,72.1,41.82,20.87,28.43,49.17,28.44,1,Fluminense 1-0 Botafogo,2026-02-12
Fluminense,1.84,0.67,1.17,1.84,0.67,1.17,0.0,0.0,0.0,1.84,0.67,1.17,1,0,1,-0.17,48.3,49.82,48.31,0.42,0.41,166,9,10,5,23.81,12.2,7.84,5,2,10,4,18,100.3,58.18,52.53,71.57,123.73,71.56,0,Fluminense 1-0 Botafogo,2026-02-12
Santos,1.29,2.86,-1.57,1.26,2.0,-0.74,0.03,0.1,-0.07,1.29,2.1,-0.81,1,2,-1,0.57,43.2,41.56,49.33,0.4,0.82,165,7,10,12,25.0,14.63,10.97,4,6,6,2,15,53.9,38.5,57.07,65.7,58.9,46.48,1,Athletico Paranaense 2-1 Santos,2026-02-12
Athletico Paranaense,2.86,1.29,1.57,2.0,1.26,0.74,0.1,0.03,0.07,2.1,1.29,0.81,2,1,1,-0.57,56.8,58.44,45.96,0.82,0.4,188,12,12,10,14.63,25.0,6.77,6,4,20,8,15,86.1,61.5,29.8,34.3,67.83,53.52,4,Athletico Paranaense 2-1 Santos,2026-02-12
Grêmio,0.33,4.91,-4.58,0.28,3.28,-3.0,0.05,0.11,-0.06,0.33,3.39,-3.06,0,2,-2,2.58,42.5,32.65,44.41,0.36,1.69,156,9,5,18,13.89,10.65,14.81,3,6,12,3,16,41.8,15.61,91.67,81.7,49.13,15.48,0,São Paulo 2-0 Grêmio,2026-02-11
