Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Saint-Étienne,0.82,1.48,-0.66,0.63,1.37,-0.74,0.19,0.1,0.09,0.82,1.48,-0.66,0,2,-2,-1.34,47.1,64.26,47.52,0.44,0.53,201,9,14,14,31.82,26.42,8.52,9,3,20,5,11,92.7,64.33,111.13,80.92,131.17,73.76,2,Dijon 2-0 Saint-Étienne,2026-03-11
Dijon,1.48,0.82,0.66,1.37,0.63,0.74,0.1,0.19,-0.09,1.48,0.82,0.66,2,0,2,1.34,52.9,35.74,36.82,0.53,0.44,111,10,14,14,26.42,31.82,10.58,3,9,7,2,13,51.4,35.67,26.2,19.08,46.67,26.24,0,Dijon 2-0 Saint-Étienne,2026-03-11
Strasbourg,1.36,3.16,-1.8,0.6,3.08,-2.48,0.0,0.08,-0.08,0.6,3.16,-2.56,0,3,-3,-1.2,45.9,41.7,36.84,0.26,0.62,125,4,8,19,30.77,30.65,19.13,4,8,12,3,11,32.1,19.99,39.67,49.84,21.49,8.21,0,Paris FC 3-0 Strasbourg,2026-03-11
Paris FC,3.16,1.36,1.8,3.08,0.6,2.48,0.08,0.0,0.08,3.16,0.6,2.56,3,0,3,1.2,54.1,58.3,44.74,0.62,0.26,210,15,19,8,30.65,30.77,15.56,8,4,9,4,6,128.5,80.01,39.93,50.16,240.26,91.79,0,Paris FC 3-0 Strasbourg,2026-03-11
Olympique Marseille,0.88,2.02,-1.14,0.54,1.69,-1.15,0.33,0.33,0.0,0.88,2.02,-1.14,1,2,-1,0.14,42.9,44.33,44.31,0.83,1.85,141,6,10,13,12.05,7.03,12.03,3,4,12,4,11,61.7,37.6,108.73,92.14,128.73,62.46,0,PSG 2-1 Olympique Marseille,2026-03-11
PSG,2.02,0.88,1.14,1.69,0.54,1.15,0.33,0.33,0.0,2.02,0.88,1.14,2,1,1,-0.14,57.1,55.67,42.5,1.85,0.83,167,22,13,10,7.03,12.05,9.0,4,3,25,11,13,102.4,62.4,9.27,7.86,77.37,37.54,0,PSG 2-1 Olympique Marseille,2026-03-11
Le Havre,0.0,2.92,-2.92,0.0,2.46,-2.46,0.0,0.46,-0.46,0.0,2.92,-2.92,0,3,-3,-0.08,26.1,14.96,43.64,0.08,2.6,93,1,0,23,0.0,8.85,22.13,4,7,5,0,4,0.0,0.0,133.07,93.19,3.4,0.57,1,OL Lyonnes 3-0 Le Havre,2026-03-10
OL Lyonnes,2.92,0.0,2.92,2.46,0.0,2.46,0.46,0.0,0.46,2.92,0.0,2.92,3,0,3,0.08,73.9,85.04,62.38,2.6,0.08,533,53,23,0,8.85,0.0,10.1,7,4,60,15,11,496.2,100.0,9.73,6.81,594.07,99.43,0,OL Lyonnes 3-0 Le Havre,2026-03-10
Paris FC,2.24,0.2,2.04,1.24,0.2,1.04,0.24,0.0,0.24,1.48,0.2,1.28,4,0,4,1.96,72.1,83.53,50.2,1.12,0.1,365,24,21,2,18.75,20.0,6.95,11,2,25,12,5,288.1,98.39,4.67,3.15,187.53,86.93,0,Le Havre 0-4 Paris FC,2026-02-22
Le Havre,0.2,2.24,-2.04,0.2,1.24,-1.04,0.0,0.24,-0.24,0.2,1.48,-1.28,0,4,-4,-1.96,27.9,16.47,35.41,0.1,1.12,64,3,2,21,20.0,18.75,28.63,2,11,8,2,15,4.7,1.61,143.73,96.85,28.2,13.07,0,Le Havre 0-4 Paris FC,2026-02-22
