Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Mushuc Runa,0.55,1.64,-1.09,0.55,1.52,-0.97,0.0,0.12,-0.12,0.55,1.64,-1.09,1,2,-1,0.09,32.9,25.09,42.08,0.32,1.22,98,5,5,17,15.62,13.93,19.7,2,7,8,0,9,17.7,9.39,85.67,92.98,46.4,29.97,0,Barcelona 2-1 Mushuc Runa,2026-04-22
Barcelona,1.64,0.55,1.09,1.52,0.55,0.97,0.12,0.0,0.12,1.64,0.55,1.09,2,1,1,-0.09,67.1,74.91,50.38,1.22,0.32,270,23,17,5,13.93,15.62,7.43,7,2,27,9,10,170.8,90.61,6.47,7.02,108.4,70.03,1,Barcelona 2-1 Mushuc Runa,2026-04-22
Orense,1.65,2.81,-1.16,1.65,1.53,0.12,0.0,1.28,-1.28,1.65,2.81,-1.16,3,1,2,3.16,40.3,49.22,54.02,0.72,0.85,212,11,18,18,25.0,21.18,13.24,4,3,9,2,11,106.3,49.21,88.93,78.28,147.03,77.3,0,Deportivo Cuenca 1-3 Orense,2026-04-22
Deportivo Cuenca,2.81,1.65,1.16,1.53,1.65,-0.12,1.28,0.0,1.28,2.81,1.65,1.16,1,3,-2,-3.16,59.7,50.78,46.69,0.85,0.72,238,13,18,18,21.18,25.0,8.31,3,4,24,4,9,109.7,50.79,24.67,21.72,43.17,22.7,1,Deportivo Cuenca 1-3 Orense,2026-04-22
Independiente Valle,0.78,0.26,0.52,0.68,0.21,0.47,0.11,0.04,0.07,0.78,0.26,0.52,1,0,1,0.48,57.8,59.26,46.05,0.81,0.2,188,15,11,8,13.58,40.0,8.11,6,4,11,3,13,99.2,81.38,18.33,22.39,72.0,69.43,1,Delfín 0-1 Independiente Valle,2026-04-22
Delfín,0.26,0.78,-0.52,0.21,0.68,-0.47,0.04,0.11,-0.07,0.26,0.78,-0.52,0,1,-1,-0.48,42.2,40.74,42.79,0.2,0.81,120,5,8,11,40.0,13.58,10.68,4,6,16,6,13,22.7,18.62,63.53,77.61,31.7,30.57,2,Delfín 0-1 Independiente Valle,2026-04-22
Manta,1.36,1.93,-0.57,1.16,1.05,0.11,0.2,0.12,0.08,1.36,1.17,0.19,0,3,-3,-2.43,59.7,55.91,45.69,0.8,0.68,189,8,12,8,15.0,11.76,6.51,2,4,26,5,14,73.1,51.3,12.33,15.32,29.36,16.06,2,Leones 3-0 Manta,2026-04-22
Leones,1.93,1.36,0.57,1.05,1.16,-0.11,0.12,0.2,-0.08,1.17,1.36,-0.19,3,0,3,2.43,40.3,44.09,47.21,0.68,0.8,138,9,8,12,11.76,15.0,8.51,4,2,14,6,18,69.4,48.7,68.13,84.68,153.46,83.94,2,Leones 3-0 Manta,2026-04-22
Emelec,1.58,0.7,0.88,0.82,0.59,0.23,0.0,0.11,-0.11,0.82,0.7,0.12,1,0,1,0.12,47.9,45.32,40.89,0.66,0.65,128,11,8,23,12.12,35.38,9.61,5,6,9,1,9,18.0,14.02,31.2,45.61,19.5,14.47,1,Técnico Universitario 0-1 Emelec,2026-04-21
Técnico Universitario,0.7,1.58,-0.88,0.59,0.82,-0.23,0.11,0.0,0.11,0.7,0.82,-0.12,0,1,-1,-0.12,52.1,54.68,48.03,0.65,0.66,181,10,23,8,35.38,12.12,12.73,6,5,17,8,11,110.4,85.98,37.2,54.39,115.3,85.53,1,Técnico Universitario 0-1 Emelec,2026-04-21
Guayaquil City,1.57,0.74,0.83,0.81,0.7,0.11,0.0,0.04,-0.04,0.81,0.74,0.07,1,0,1,0.17,59.5,54.96,45.68,0.79,0.38,267,9,15,12,18.99,31.58,8.71,4,1,12,3,10,138.1,56.37,23.87,16.11,72.53,35.11,0,Libertad 0-1 Guayaquil City,2026-04-21
Libertad,0.74,1.57,-0.83,0.7,0.81,-0.11,0.04,0.0,0.04,0.74,0.81,-0.07,0,1,-1,-0.17,40.5,45.04,51.2,0.38,0.79,216,8,12,15,31.58,18.99,19.04,1,4,15,5,14,106.9,43.63,124.27,83.89,134.03,64.89,0,Libertad 0-1 Guayaquil City,2026-04-21
Barcelona,0.69,2.84,-2.15,0.69,2.8,-2.11,0.0,0.04,-0.04,0.69,2.84,-2.15,1,3,-2,0.15,42.5,37.97,45.68,0.97,0.96,135,12,9,15,9.28,15.62,14.3,3,3,9,3,13,44.2,22.7,71.53,73.85,61.13,44.37,0,Macará 3-1 Barcelona,2026-04-19
Macará,2.84,0.69,2.15,2.8,0.69,2.11,0.04,0.0,0.04,2.84,0.69,2.15,3,1,2,-0.15,57.5,62.03,51.49,0.96,0.97,256,13,15,9,15.62,9.28,9.0,3,3,29,7,13,150.5,77.3,25.33,26.15,76.63,55.63,1,Macará 3-1 Barcelona,2026-04-19
