Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Chennaiyin,1.0,0.98,0.02,0.96,0.98,-0.02,0.04,0.0,0.04,1.0,0.98,0.02,1,0,1,0.98,49.9,52.05,49.07,0.33,0.99,219,8,10,11,30.3,11.11,10.65,4,3,7,2,17,88.3,53.91,52.4,54.4,121.73,66.48,2,Chennaiyin 1-0 Sporting Delhi,2026-04-17
Bengaluru,2.14,1.23,0.91,1.9,1.0,0.9,0.24,0.23,0.01,2.14,1.23,0.91,3,3,0,-0.91,66.2,56.57,49.02,0.73,0.54,248,13,15,16,20.55,29.63,8.24,5,1,23,9,11,100.8,62.3,8.73,6.63,48.1,31.58,0,East Bengal 3-3 Bengaluru,2026-04-16
East Bengal,1.23,2.14,-0.91,1.0,1.9,-0.9,0.23,0.24,-0.01,1.23,2.14,-0.91,3,3,0,0.91,33.8,43.43,46.27,0.54,0.73,114,7,16,15,29.63,20.55,21.2,1,5,18,4,9,61.0,37.7,122.93,93.37,104.2,68.42,0,East Bengal 3-3 Bengaluru,2026-04-16
NorthEast United,2.07,0.69,1.38,1.86,0.64,1.22,0.22,0.05,0.17,2.07,0.69,1.38,1,1,0,-1.38,56.5,60.71,47.67,0.8,0.52,168,15,15,10,18.75,19.23,10.78,1,1,28,11,12,91.5,66.06,26.53,41.37,94.8,68.56,2,Kerala Blasters 1-1 NorthEast United,2026-04-15
Kerala Blasters,0.69,2.07,-1.38,0.64,1.86,-1.22,0.05,0.22,-0.17,0.69,2.07,-1.38,1,1,0,1.38,43.5,39.29,41.99,0.52,0.8,95,13,10,15,19.23,18.75,13.04,1,1,8,2,9,47.0,33.94,37.6,58.63,43.47,31.44,1,Kerala Blasters 1-1 NorthEast United,2026-04-15
Punjab,2.23,0.69,1.54,2.12,0.62,1.5,0.11,0.08,0.03,2.23,0.69,1.54,2,3,-1,-2.54,45.7,50.18,48.56,1.02,0.17,185,9,20,12,19.61,70.59,10.97,5,2,13,3,16,101.0,67.79,68.93,79.18,142.23,86.69,3,Mohun Bagan 3-2 Punjab,2026-04-12
Mohun Bagan,0.69,2.23,-1.54,0.62,2.12,-1.5,0.08,0.11,-0.03,0.69,2.23,-1.54,3,2,1,2.54,54.3,49.82,45.65,0.17,1.02,194,5,12,20,70.59,19.61,9.61,2,5,11,9,6,48.0,32.21,18.13,20.82,21.83,13.31,2,Mohun Bagan 3-2 Punjab,2026-04-12
Mohammedan,0.53,0.58,-0.05,0.38,0.54,-0.16,0.15,0.04,0.11,0.53,0.58,-0.05,0,1,-1,-0.95,43.4,46.92,43.73,0.58,0.7,133,9,10,9,17.24,12.86,15.43,4,4,21,10,10,53.5,37.97,60.0,70.92,52.27,39.53,3,Inter Kashi 1-0 Mohammedan,2026-04-12
Inter Kashi,0.58,0.53,0.05,0.54,0.38,0.16,0.04,0.15,-0.11,0.58,0.53,0.05,1,0,1,0.95,56.6,53.08,48.05,0.7,0.58,202,6,9,10,12.86,17.24,7.97,4,4,11,5,12,87.4,62.03,24.6,29.08,79.97,60.47,0,Inter Kashi 1-0 Mohammedan,2026-04-12
Kerala Blasters,1.65,0.34,1.31,1.57,0.22,1.35,0.08,0.12,-0.04,1.65,0.34,1.31,2,1,1,-0.31,51.9,52.87,43.83,0.41,0.53,169,5,11,8,26.83,15.09,15.13,9,2,9,7,9,109.2,67.28,36.33,43.08,98.13,76.89,3,Bengaluru 1-2 Kerala Blasters,2026-04-11
Bengaluru,0.34,1.65,-1.31,0.22,1.57,-1.35,0.12,0.08,0.04,0.34,1.65,-1.31,1,2,-1,0.31,48.1,47.13,40.07,0.53,0.41,113,5,8,11,15.09,26.83,19.16,2,9,18,6,2,53.1,32.72,48.0,56.92,29.5,23.11,0,Bengaluru 1-2 Kerala Blasters,2026-04-11
