Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Oţelul Galați,1.36,1.51,-0.15,1.23,0.96,0.27,0.13,0.55,-0.42,1.36,1.51,-0.15,0,0,0,0.15,51.4,49.15,48.39,0.84,0.35,203,14,14,14,16.67,40.0,10.06,7,8,25,4,12,107.4,50.42,27.53,36.39,73.97,44.36,0,Petrolul 52 0-0 Oţelul Galați,2025-11-08
Petrolul 52,1.51,1.36,0.15,0.96,1.23,-0.27,0.55,0.13,0.42,1.51,1.36,0.15,0,0,0,-0.15,48.6,50.85,47.22,0.35,0.84,206,11,14,14,40.0,16.67,11.48,8,7,29,11,12,105.6,49.58,48.13,63.61,92.77,55.64,1,Petrolul 52 0-0 Oţelul Galați,2025-11-08
Botoșani,1.14,2.2,-1.06,0.72,1.37,-0.65,0.42,0.08,0.34,1.14,1.44,-0.3,0,2,-2,-0.94,39.2,42.51,42.79,0.37,0.63,132,13,13,16,35.14,25.4,17.63,3,3,14,4,8,73.2,36.91,111.0,71.03,65.73,26.51,3,FCV Farul Constanţa 2-0 Botoșani,2025-11-07
FCV Farul Constanţa,2.2,1.14,1.06,1.37,0.72,0.65,0.08,0.42,-0.34,1.44,1.14,0.3,2,0,2,0.94,60.8,57.49,45.1,0.63,0.37,222,10,16,13,25.4,35.14,9.87,3,3,17,4,12,125.1,63.09,45.27,28.97,182.2,73.49,0,FCV Farul Constanţa 2-0 Botoșani,2025-11-07
Metaloglobus,0.69,2.7,-2.01,0.66,1.66,-1.0,0.03,1.04,-1.01,0.69,2.7,-2.01,1,3,-2,0.01,50.8,60.34,49.7,0.35,0.74,257,7,8,14,22.86,18.92,11.05,8,3,15,2,10,129.4,58.68,47.27,42.46,73.18,33.36,1,Universitatea Cluj 3-1 Metaloglobus,2025-11-07
Universitatea Cluj,2.7,0.69,2.01,1.66,0.66,1.0,1.04,0.03,1.01,2.7,0.69,2.01,3,1,2,-0.01,49.2,39.66,43.6,0.74,0.35,176,14,14,8,18.92,22.86,17.55,3,8,15,7,4,91.1,41.32,64.07,57.54,146.21,66.64,1,Universitatea Cluj 3-1 Metaloglobus,2025-11-07
Botoșani,1.55,0.85,0.7,0.79,0.52,0.27,0.0,0.34,-0.34,0.79,0.85,-0.06,0,0,0,-0.7,54.1,53.36,46.86,0.78,0.47,209,9,12,7,15.38,14.89,9.03,8,7,7,0,11,99.9,57.55,20.2,20.51,64.9,40.14,1,Petrolul 52 0-0 Botoșani,2025-11-03
Petrolul 52,0.85,1.55,-0.7,0.52,0.79,-0.27,0.34,0.0,0.34,0.85,0.79,0.06,0,0,0,0.7,45.9,46.64,44.87,0.47,0.78,165,13,7,12,14.89,15.38,11.0,7,8,22,6,12,73.7,42.45,78.27,79.49,96.77,59.86,2,Petrolul 52 0-0 Botoșani,2025-11-03
Csikszereda,0.51,2.47,-1.96,0.51,1.66,-1.15,0.0,0.05,-0.05,0.51,1.71,-1.2,0,3,-3,-1.04,40.6,47.04,47.71,0.46,1.05,175,5,10,11,21.74,10.48,23.74,3,4,12,3,8,46.8,33.86,140.07,96.02,61.57,39.72,0,FCV Farul Constanţa 3-0 Csikszereda,2025-11-03
FCV Farul Constanţa,2.47,0.51,1.96,1.66,0.51,1.15,0.05,0.0,0.05,1.71,0.51,1.2,3,0,3,1.04,59.4,52.96,41.24,1.05,0.46,182,13,11,10,10.48,21.74,9.09,4,3,11,4,11,91.4,66.14,5.8,3.98,93.44,60.28,1,FCV Farul Constanţa 3-0 Csikszereda,2025-11-03
Rapid Bucureşti,1.14,2.9,-1.76,1.14,1.86,-0.72,0.0,0.28,-0.28,1.14,2.14,-1.0,2,2,0,1.76,37.5,22.33,36.69,0.33,1.52,96,7,6,21,18.18,13.82,22.47,0,7,9,4,12,10.7,4.52,62.47,61.49,13.23,7.23,0,Universitatea Craiova 2-2 Rapid Bucureşti,2025-11-02
Universitatea Craiova,2.9,1.14,1.76,1.86,1.14,0.72,0.28,0.0,0.28,2.14,1.14,1.0,2,2,0,-1.76,62.5,77.67,54.49,1.52,0.33,315,29,21,6,13.82,18.18,6.41,7,0,32,9,19,226.0,95.48,39.13,38.51,169.7,92.77,0,Universitatea Craiova 2-2 Rapid Bucureşti,2025-11-02
Oţelul Galați,3.51,0.87,2.64,1.64,0.43,1.21,1.11,0.43,0.68,2.75,0.87,1.88,3,1,2,-0.64,71.6,70.38,48.33,1.3,0.2,331,23,20,8,15.38,40.0,8.87,3,1,34,10,8,230.0,86.14,1.27,0.73,135.93,58.83,1,Hermannstadt 1-3 Oţelul Galați,2025-11-02
Hermannstadt,0.87,3.51,-2.64,0.43,1.64,-1.21,0.43,1.11,-0.68,0.87,2.75,-1.88,1,3,-2,0.64,28.4,29.62,49.06,0.2,1.3,127,8,8,20,40.0,15.38,21.87,1,3,15,6,11,37.0,13.86,173.27,99.27,95.13,41.17,2,Hermannstadt 1-3 Oţelul Galați,2025-11-02
Metaloglobus,1.1,1.59,-0.49,0.82,1.01,-0.19,0.27,0.58,-0.31,1.1,1.59,-0.49,0,2,-2,-1.51,41.6,44.22,46.64,0.45,0.6,146,11,9,14,20.0,23.33,13.59,2,6,15,3,15,72.6,41.51,61.33,80.91,89.3,49.23,3,UTA Arad 2-0 Metaloglobus,2025-11-02
UTA Arad,1.59,1.1,0.49,1.01,0.82,0.19,0.58,0.27,0.31,1.59,1.1,0.49,2,0,2,1.51,58.4,55.78,47.71,0.6,0.45,233,16,14,9,23.33,20.0,9.79,6,2,28,4,10,102.3,58.49,14.47,19.09,92.1,50.77,1,UTA Arad 2-0 Metaloglobus,2025-11-02
FCSB,2.32,0.78,1.54,2.13,0.48,1.65,0.2,0.31,-0.11,2.32,0.78,1.54,2,0,2,0.46,63.1,70.37,52.08,1.29,0.42,357,19,31,7,24.03,16.67,8.72,6,3,24,9,12,267.8,85.75,20.0,21.46,236.53,84.97,1,Universitatea Cluj 0-2 FCSB,2025-11-01
