Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Fort Lauderdale United,2.95,2.13,0.82,2.48,1.78,0.7,0.46,0.35,0.11,2.95,2.13,0.82,3,1,2,1.18,49.2,29.39,39.31,0.37,1.35,116,6,10,21,27.03,15.56,7.65,6,14,9,5,4,34.3,14.53,33.47,40.06,34.8,15.39,0,Fort Lauderdale United 3-1 DC Power,2026-04-06
Carolina Ascent,2.9,1.59,1.31,1.18,1.23,-0.05,0.96,0.36,0.6,2.14,1.59,0.55,2,1,1,-0.31,50.8,49.19,43.84,0.89,0.66,181,19,18,11,20.22,16.67,10.32,9,4,13,3,8,129.7,61.12,57.67,52.91,146.1,77.27,3,Tampa Bay Sun 1-2 Carolina Ascent,2026-04-05
Tampa Bay Sun,1.59,2.9,-1.31,1.23,1.18,0.05,0.36,0.96,-0.6,1.59,2.14,-0.55,1,2,-1,0.31,49.2,50.81,42.77,0.66,0.89,172,15,11,18,16.67,20.22,14.58,4,9,25,8,13,82.5,38.88,51.33,47.09,42.97,22.73,1,Tampa Bay Sun 1-2 Carolina Ascent,2026-04-05
Spokane Zephyr,1.12,4.28,-3.16,0.81,2.87,-2.06,0.3,0.66,-0.36,1.12,3.52,-2.4,1,3,-2,1.16,40.9,52.96,51.04,0.55,0.74,188,11,13,18,23.64,24.32,10.49,10,4,16,7,11,50.6,29.56,91.4,89.49,93.97,58.38,0,Dallas Trinity 3-1 Spokane Zephyr,2026-04-04
Dallas Trinity,4.28,1.12,3.16,2.87,0.81,2.06,0.66,0.3,0.36,3.52,1.12,2.4,3,1,2,-1.16,59.1,47.04,43.71,0.74,0.55,188,16,18,13,24.32,23.64,9.81,4,10,14,4,10,120.6,70.44,10.73,10.51,67.0,41.62,0,Dallas Trinity 3-1 Spokane Zephyr,2026-04-04
Brooklyn,1.1,2.24,-1.14,0.69,2.2,-1.51,0.4,0.05,0.35,1.1,2.24,-1.14,0,2,-2,-0.86,49.0,55.84,48.99,1.02,0.57,212,8,10,11,9.8,19.3,8.49,7,5,14,2,18,74.9,47.05,49.53,85.8,86.57,47.28,1,Sporting JAX 2-0 Brooklyn,2026-04-04
Sporting JAX,2.24,1.1,1.14,2.2,0.69,1.51,0.05,0.4,-0.35,2.24,1.1,1.14,2,0,2,0.86,51.0,44.16,40.53,0.57,1.02,156,11,11,10,19.3,9.8,6.52,5,7,11,2,15,84.3,52.95,8.2,14.2,96.53,52.72,1,Sporting JAX 2-0 Brooklyn,2026-04-04
Lexington,1.3,1.18,0.12,1.3,1.07,0.23,0.0,0.11,-0.11,1.3,1.18,0.12,2,0,2,1.88,51.9,36.25,36.21,0.32,1.07,109,4,7,18,21.88,16.82,12.59,7,7,5,2,7,35.7,21.22,25.73,22.07,34.0,16.17,2,DC Power 0-2 Lexington,2026-04-01
DC Power,1.18,1.3,-0.12,1.07,1.3,-0.23,0.11,0.0,0.11,1.18,1.3,-0.12,0,2,-2,-1.88,48.1,63.75,48.0,1.07,0.32,219,19,18,7,16.82,21.88,14.53,7,7,27,6,13,132.5,78.78,90.87,77.93,176.33,83.83,0,DC Power 0-2 Lexington,2026-04-01
Tampa Bay Sun,2.61,2.79,-0.18,2.15,1.73,0.42,0.45,0.3,0.15,2.61,2.03,0.58,2,1,1,1.18,41.4,36.89,39.81,0.51,0.48,103,10,10,15,19.61,31.25,15.25,2,7,12,3,13,48.3,28.94,72.0,73.72,87.87,51.06,2,Dallas Trinity 1-2 Tampa Bay Sun,2026-03-31
Dallas Trinity,2.79,2.61,0.18,1.73,2.15,-0.42,0.3,0.45,-0.15,2.03,2.61,-0.58,1,2,-1,-1.18,58.6,63.11,47.14,0.48,0.51,228,11,15,10,31.25,19.61,11.17,7,2,21,10,7,118.6,71.06,25.67,26.28,84.23,48.94,0,Dallas Trinity 1-2 Tampa Bay Sun,2026-03-31
Spokane Zephyr,1.29,1.94,-0.65,1.16,1.49,-0.33,0.14,0.46,-0.32,1.29,1.94,-0.65,1,1,0,0.65,28.5,36.36,50.91,0.57,0.35,131,12,11,15,19.3,42.86,11.64,18,6,16,5,8,65.7,27.44,189.33,100.0,178.2,65.38,1,Sporting JAX 1-1 Spokane Zephyr,2026-03-28
Sporting JAX,1.94,1.29,0.65,1.49,1.16,0.33,0.46,0.14,0.32,1.94,1.29,0.65,1,1,0,-0.65,71.5,63.64,44.36,0.35,0.57,258,13,15,11,42.86,19.3,7.43,6,18,21,8,7,173.7,72.56,0.0,0.0,94.37,34.62,0,Sporting JAX 1-1 Spokane Zephyr,2026-03-28
Fort Lauderdale United,0.61,2.83,-2.22,0.61,1.63,-1.02,0.0,0.44,-0.44,0.61,2.07,-1.46,1,1,0,2.22,54.2,35.92,39.04,0.45,1.31,118,9,7,17,15.56,12.98,8.48,4,13,19,4,14,35.8,17.18,7.2,7.29,19.03,7.02,0,Carolina Ascent 1-1 Fort Lauderdale United,2026-03-28
Carolina Ascent,2.83,0.61,2.22,1.63,0.61,1.02,0.44,0.0,0.44,2.07,0.61,1.46,1,1,0,-2.22,45.8,64.08,53.38,1.31,0.45,206,26,17,7,12.98,15.56,8.25,13,4,21,6,13,172.6,82.82,91.6,92.71,252.23,92.98,6,Carolina Ascent 1-1 Fort Lauderdale United,2026-03-28
Lexington,0.73,2.19,-1.46,0.73,2.01,-1.28,0.0,0.17,-0.17,0.73,2.19,-1.46,1,0,1,2.46,54.1,36.47,39.09,0.51,0.93,136,8,6,14,11.76,15.05,8.17,6,10,7,1,12,44.4,29.08,11.8,14.36,31.7,21.45,0,Brooklyn 0-1 Lexington,2026-03-28
Brooklyn,2.19,0.73,1.46,2.01,0.73,1.28,0.17,0.0,0.17,2.19,0.73,1.46,0,1,-1,-2.46,45.9,63.53,47.93,0.93,0.51,205,13,14,6,15.05,11.76,10.84,10,6,23,2,13,108.3,70.92,70.4,85.64,116.1,78.55,2,Brooklyn 0-1 Lexington,2026-03-28
Tampa Bay Sun,0.97,1.02,-0.05,0.73,0.75,-0.02,0.24,0.27,-0.03,0.97,1.02,-0.05,2,0,2,2.05,39.7,39.86,46.44,0.31,0.59,140,7,9,16,29.03,27.12,8.91,14,8,9,4,16,59.1,31.15,60.2,82.47,97.07,62.05,1,DC Power 0-2 Tampa Bay Sun,2026-03-26
DC Power,1.02,0.97,0.05,0.75,0.73,0.02,0.27,0.24,0.03,1.02,0.97,0.05,0,2,-2,-2.05,60.3,60.14,47.54,0.59,0.31,216,12,16,9,27.12,29.03,7.47,8,14,25,6,12,130.6,68.85,12.8,17.53,59.37,37.95,1,DC Power 0-2 Tampa Bay Sun,2026-03-26
Sporting JAX,1.43,0.98,0.45,1.34,0.86,0.48,0.1,0.12,-0.02,1.43,0.98,0.45,4,0,4,3.55,55.6,59.18,41.1,1.03,1.32,181,18,12,12,11.65,9.09,10.23,3,3,20,8,13,104.5,57.45,21.4,19.01,97.07,51.29,0,Dallas Trinity 0-4 Sporting JAX,2026-03-22
Dallas Trinity,0.98,1.43,-0.45,0.86,1.34,-0.48,0.12,0.1,0.02,0.98,1.43,-0.45,0,4,-4,-3.55,44.4,40.82,43.46,1.32,1.03,140,19,12,12,9.09,11.65,12.42,3,3,15,4,10,77.4,42.55,91.2,80.99,92.17,48.71,0,Dallas Trinity 0-4 Sporting JAX,2026-03-22
Carolina Ascent,3.37,0.77,2.6,1.52,0.77,0.75,1.09,0.0,1.09,2.61,0.77,1.84,2,0,2,-0.6,51.1,43.98,41.66,0.49,0.29,122,8,15,11,30.61,37.93,8.17,6,7,14,5,13,85.2,57.57,31.93,49.84,100.7,66.12,2,Brooklyn 0-2 Carolina Ascent,2026-03-22
Brooklyn,0.77,3.37,-2.6,0.77,1.52,-0.75,0.0,1.09,-1.09,0.77,2.61,-1.84,0,2,-2,0.6,48.9,56.02,44.64,0.29,0.49,131,7,11,15,37.93,30.61,8.08,7,6,11,2,17,62.8,42.43,32.13,50.16,51.6,33.88,7,Brooklyn 0-2 Carolina Ascent,2026-03-22
DC Power,3.37,2.06,1.31,3.0,1.89,1.11,0.37,0.17,0.2,3.37,2.06,1.31,2,0,2,0.69,51.4,50.77,46.63,1.03,1.05,191,22,25,19,24.27,18.1,7.98,5,3,20,7,9,145.5,64.58,32.47,51.7,168.97,74.8,2,Spokane Zephyr 0-2 DC Power,2026-03-21
Spokane Zephyr,2.06,3.37,-1.31,1.89,3.0,-1.11,0.17,0.37,-0.2,2.06,3.37,-1.31,0,2,-2,-0.69,48.6,49.23,47.35,1.05,1.03,192,22,19,25,18.1,24.27,14.16,3,5,17,5,10,79.8,35.42,30.33,48.3,56.93,25.2,4,Spokane Zephyr 0-2 DC Power,2026-03-21
Fort Lauderdale United,0.82,3.47,-2.65,0.57,1.4,-0.83,0.25,1.31,-1.06,0.82,2.71,-1.89,0,2,-2,0.65,38.1,27.57,36.57,0.52,1.16,86,8,13,24,25.0,20.69,17.35,3,15,14,5,13,38.0,14.92,50.13,61.69,41.17,14.75,0,Lexington 2-0 Fort Lauderdale United,2026-03-21
Lexington,3.47,0.82,2.65,1.4,0.57,0.83,1.31,0.25,1.06,2.71,0.82,1.89,2,0,2,-0.65,61.9,72.43,52.81,1.16,0.52,284,25,24,13,20.69,25.0,8.83,15,3,33,14,4,216.7,85.08,31.13,38.31,237.87,85.25,1,Lexington 2-0 Fort Lauderdale United,2026-03-21
Lexington,1.75,1.19,0.56,1.75,0.72,1.03,0.0,0.46,-0.46,1.75,1.19,0.56,2,2,0,-0.56,52.6,51.68,44.3,0.7,0.55,195,17,9,8,12.86,14.55,15.6,6,8,13,3,6,94.5,58.15,47.47,51.15,105.7,63.19,4,Dallas Trinity 2-2 Lexington,2026-03-18
Dallas Trinity,1.19,1.75,-0.56,0.72,1.75,-1.03,0.46,0.0,0.46,1.19,1.75,-0.56,2,2,0,0.56,47.4,48.32,41.73,0.55,0.7,156,12,8,9,14.55,12.86,11.37,8,6,10,3,12,68.0,41.85,45.33,48.85,61.57,36.81,0,Dallas Trinity 2-2 Lexington,2026-03-18
Brooklyn,1.97,1.04,0.93,1.55,1.04,0.51,0.42,0.0,0.42,1.97,1.04,0.93,3,0,3,2.07,45.6,41.39,44.03,0.39,1.27,128,11,11,6,28.21,4.72,10.34,2,4,16,4,6,63.4,38.12,30.47,63.74,102.4,75.42,1,Tampa Bay Sun 0-3 Brooklyn,2026-03-18
Tampa Bay Sun,1.04,1.97,-0.93,1.04,1.55,-0.51,0.0,0.42,-0.42,1.04,1.97,-0.93,0,3,-3,-2.07,54.4,58.61,51.75,1.27,0.39,227,18,6,11,4.72,28.21,8.39,4,2,29,4,22,102.9,61.88,17.33,36.26,33.37,24.58,2,Tampa Bay Sun 0-3 Brooklyn,2026-03-18
