Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Spokane Velocity,0.95,2.68,-1.73,0.87,1.74,-0.87,0.07,0.19,-0.12,0.95,1.92,-0.97,1,1,0,1.73,32.4,25.74,39.89,0.14,1.72,102,6,9,14,64.29,8.14,14.46,5,4,10,2,22,18.7,7.77,131.13,87.93,45.87,30.2,0,Athletic Club Boise 1-1 Spokane Velocity,2026-04-04
Athletic Club Boise,2.68,0.95,1.73,1.74,0.87,0.87,0.19,0.07,0.12,1.92,0.95,0.97,1,1,0,-1.73,67.6,74.26,50.83,1.72,0.14,343,19,14,9,8.14,64.29,6.83,4,5,35,2,13,222.0,92.23,18.0,12.07,106.03,69.8,0,Athletic Club Boise 1-1 Spokane Velocity,2026-04-04
One Knoxville,1.5,2.31,-0.81,1.5,2.22,-0.72,0.0,0.09,-0.09,1.5,2.31,-0.81,2,1,1,1.81,55.9,53.87,48.8,1.31,0.93,249,18,11,18,8.4,19.35,9.65,7,0,16,3,12,109.1,54.31,26.73,23.5,74.77,47.47,0,Sarasota Paradise 1-2 One Knoxville,2026-04-04
Sarasota Paradise,2.31,1.5,0.81,2.22,1.5,0.72,0.09,0.0,0.09,2.31,1.5,0.81,1,2,-1,-1.81,44.1,46.13,48.24,0.93,1.31,182,13,18,11,19.35,8.4,22.28,0,7,29,11,13,91.8,45.69,87.0,76.5,82.73,52.53,2,Sarasota Paradise 1-2 One Knoxville,2026-04-04
Corpus Christi,0.65,2.34,-1.69,0.51,1.51,-1.0,0.13,0.07,0.06,0.65,1.58,-0.93,1,5,-4,-2.31,58.1,65.9,52.9,0.59,0.64,313,16,15,13,25.42,20.31,12.88,6,4,33,7,9,151.3,69.24,35.53,32.01,80.4,39.83,0,Westchester SC 5-1 Corpus Christi,2026-04-04
Westchester SC,2.34,0.65,1.69,1.51,0.51,1.0,0.07,0.13,-0.06,1.58,0.65,0.93,5,1,4,2.31,41.9,34.1,46.06,0.64,0.59,182,10,13,15,20.31,25.42,13.33,4,6,9,2,14,67.2,30.76,75.47,67.99,121.44,60.17,1,Westchester SC 5-1 Corpus Christi,2026-04-04
Greenville Triumph,0.59,1.3,-0.71,0.59,1.3,-0.71,0.0,0.0,0.0,0.59,1.3,-0.71,0,1,-1,-0.29,53.8,51.8,46.38,0.63,0.77,191,16,6,7,9.52,9.09,9.8,5,3,21,3,17,72.7,54.54,34.93,39.51,56.17,36.67,4,Naples 1-0 Greenville Triumph,2026-04-04
Naples,1.3,0.59,0.71,1.3,0.59,0.71,0.0,0.0,0.0,1.3,0.59,0.71,1,0,1,0.29,46.2,48.2,45.93,0.77,0.63,175,12,7,6,9.09,9.52,9.69,3,5,17,4,16,60.6,45.46,53.47,60.49,97.0,63.33,0,Naples 1-0 Greenville Triumph,2026-04-04
Charlotte Independence,1.47,4.09,-2.62,1.47,1.77,-0.3,0.0,0.03,-0.03,1.47,1.81,-0.34,2,3,-1,1.62,60.2,60.29,48.42,1.34,0.47,241,22,15,13,11.19,27.66,10.76,4,3,24,4,12,95.2,65.16,5.93,6.17,54.17,31.42,0,New York Cosmos 3-2 Charlotte Independence,2026-04-03
New York Cosmos,4.09,1.47,2.62,1.77,1.47,0.3,0.03,0.0,0.03,1.81,1.47,0.34,3,2,1,-1.62,39.8,39.71,48.65,0.47,1.34,146,16,13,15,27.66,11.19,14.72,3,4,13,5,14,50.9,34.84,90.2,93.83,118.23,68.58,2,New York Cosmos 3-2 Charlotte Independence,2026-04-03
Westchester SC,1.9,2.67,-0.77,1.73,2.55,-0.82,0.17,0.11,0.06,1.9,2.67,-0.77,2,4,-2,-1.23,53.7,50.55,47.84,1.25,0.9,206,17,15,21,12.0,23.33,12.55,1,4,22,8,14,72.6,42.76,12.73,16.15,24.86,10.08,4,Greenville Triumph 4-2 Westchester SC,2026-03-29
Greenville Triumph,2.67,1.9,0.77,2.55,1.73,0.82,0.11,0.17,-0.06,2.67,1.9,0.77,4,2,2,1.23,46.3,49.45,49.15,0.9,1.25,186,19,21,15,23.33,12.0,10.52,4,1,11,2,16,97.2,57.24,66.07,83.85,221.67,89.92,4,Greenville Triumph 4-2 Westchester SC,2026-03-29
Chattanooga Red Wolves,1.57,1.36,0.21,0.64,1.31,-0.67,0.17,0.05,0.12,0.81,1.36,-0.55,2,2,0,-0.21,26.1,32.51,49.18,0.85,1.03,108,17,14,13,16.47,12.62,16.0,2,3,29,6,22,31.5,15.46,194.4,99.66,136.7,68.39,1,Alta 2-2 Chattanooga Red Wolves,2026-03-28
Alta,1.36,1.57,-0.21,1.31,0.64,0.67,0.05,0.17,-0.12,1.36,0.81,0.55,2,2,0,0.21,73.9,67.49,48.1,1.03,0.85,315,15,13,14,12.62,16.47,5.79,3,2,21,8,12,172.2,84.54,0.67,0.34,63.17,31.61,1,Alta 2-2 Chattanooga Red Wolves,2026-03-28
