Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Al Fayha,1.48,0.89,0.59,1.42,0.85,0.57,0.07,0.04,0.03,1.48,0.89,0.59,1,0,1,0.41,35.8,26.26,40.03,0.67,0.86,94,8,9,12,13.43,13.95,16.78,2,4,10,1,12,21.7,12.18,110.33,92.4,71.03,43.44,1,Al Fayha 1-0 Al Ettifaq,2026-03-13
Al Ahli,1.25,0.99,0.26,0.91,0.91,0.0,0.33,0.08,0.25,1.25,0.99,0.26,2,3,-1,-1.26,35.9,37.61,41.34,0.63,0.6,100,6,12,10,19.05,16.67,10.83,5,2,6,4,20,48.3,27.41,88.4,90.83,101.1,66.41,2,Al-Qadsiah 3-2 Al Ahli,2026-03-13
Al-Qadsiah,0.99,1.25,-0.26,0.91,0.91,0.0,0.08,0.33,-0.25,0.99,1.25,-0.26,3,2,1,1.26,64.1,62.39,44.23,0.6,0.63,200,13,10,12,16.67,19.05,6.21,2,5,19,5,17,127.9,72.59,8.93,9.17,51.13,33.59,1,Al-Qadsiah 3-2 Al Ahli,2026-03-13
Al Ittihad,1.56,3.8,-2.24,1.29,2.49,-1.2,0.27,0.55,-0.28,1.56,3.04,-1.48,1,3,-2,0.24,70.9,76.55,51.43,1.11,0.26,397,18,14,12,12.61,46.15,10.7,7,1,28,10,6,230.8,81.07,14.4,8.96,121.43,65.72,0,Al Riyadh 3-1 Al Ittihad,2026-03-13
Al Riyadh,3.8,1.56,2.24,2.49,1.29,1.2,0.55,0.27,0.28,3.04,1.56,1.48,3,1,2,-0.24,29.1,23.45,43.47,0.26,1.11,110,5,12,14,46.15,12.61,38.07,1,7,13,4,3,53.9,18.93,146.4,91.04,63.33,34.28,1,Al Riyadh 3-1 Al Ittihad,2026-03-13
Damac,1.6,0.88,0.72,1.44,0.83,0.61,0.16,0.05,0.11,1.6,0.88,0.72,3,1,2,1.28,57.4,56.89,53.12,0.83,0.6,297,10,16,13,19.28,21.67,10.42,7,1,15,4,14,120.7,71.55,10.67,11.51,66.7,56.38,0,Al Najma 1-3 Damac,2026-03-12
Al Najma,0.88,1.6,-0.72,0.83,1.44,-0.61,0.05,0.16,-0.11,0.88,1.6,-0.72,1,3,-2,-1.28,42.6,43.11,47.76,0.6,0.83,160,20,13,16,21.67,19.28,20.94,1,7,30,8,6,48.0,28.45,82.07,88.49,51.6,43.62,3,Al Najma 1-3 Damac,2026-03-12
Al Taawoun,0.93,1.62,-0.69,0.85,1.61,-0.76,0.08,0.02,0.06,0.93,1.62,-0.69,2,2,0,0.69,55.8,59.44,48.71,0.54,0.65,263,18,14,17,25.93,26.15,14.74,2,2,20,2,8,130.3,64.57,25.8,26.82,103.1,47.73,7,NEOM 2-2 Al Taawoun,2026-03-12
NEOM,1.62,0.93,0.69,1.61,0.85,0.76,0.02,0.08,-0.06,1.62,0.93,0.69,2,2,0,-0.69,44.2,40.56,46.0,0.65,0.54,170,12,17,14,26.15,25.93,17.87,2,2,14,5,11,71.5,35.43,70.4,73.18,112.9,52.27,0,NEOM 2-2 Al Taawoun,2026-03-12
Al Kholood,0.7,2.37,-1.67,0.52,1.61,-1.09,0.18,0.0,0.18,0.7,1.61,-0.91,1,2,-1,0.67,55.0,52.71,47.1,0.52,0.52,205,14,7,11,13.46,21.15,11.04,3,6,25,5,6,75.6,50.81,24.47,31.67,64.87,38.8,0,Al Hazem 2-1 Al Kholood,2026-03-12
Al Hazem,2.37,0.7,1.67,1.61,0.52,1.09,0.0,0.18,-0.18,1.61,0.7,0.91,2,1,1,-0.67,45.0,47.29,46.57,0.52,0.52,155,11,11,7,21.15,13.46,10.03,6,3,15,6,12,73.2,49.19,52.8,68.33,102.3,61.2,0,Al Hazem 2-1 Al Kholood,2026-03-12
Al Fayha,2.91,0.24,2.67,2.32,0.24,2.08,0.59,0.0,0.59,2.91,0.24,2.67,5,0,5,2.33,47.1,35.4,39.82,0.9,0.45,137,18,18,8,20.0,17.78,19.86,1,6,16,5,8,63.2,43.89,53.47,50.57,140.23,83.0,2,Al Okhdood 0-5 Al Fayha,2026-03-07
Al Okhdood,0.24,2.91,-2.67,0.24,2.32,-2.08,0.0,0.59,-0.59,0.24,2.91,-2.67,0,5,-5,-2.33,52.9,64.6,50.02,0.45,0.9,270,12,8,18,17.78,20.0,24.88,6,1,17,3,4,80.8,56.11,52.27,49.43,28.73,17.0,0,Al Okhdood 0-5 Al Fayha,2026-03-07
NEOM,0.89,3.6,-2.71,0.89,3.54,-2.65,0.0,0.06,-0.06,0.89,3.6,-2.71,0,1,-1,1.71,43.1,25.76,37.72,0.28,1.48,96,6,6,25,21.43,16.89,11.59,2,10,8,1,12,4.2,1.46,40.27,48.09,3.6,1.24,3,Al Nassr 1-0 NEOM,2026-03-07
Al Nassr,3.6,0.89,2.71,3.54,0.89,2.65,0.06,0.0,0.06,3.6,0.89,2.71,1,0,1,-1.71,56.9,74.24,55.05,1.48,0.28,284,29,25,6,16.89,21.43,8.1,10,2,26,8,15,283.4,98.54,43.47,51.91,286.2,98.76,0,Al Nassr 1-0 NEOM,2026-03-07
Al Shabab,2.67,0.65,2.02,1.76,0.65,1.11,0.15,0.0,0.15,1.91,0.65,1.26,1,1,0,-2.02,59.7,70.72,54.23,1.08,0.34,307,21,18,6,16.67,17.65,12.58,5,1,22,6,10,207.6,95.76,28.73,32.45,200.77,85.73,0,Al Ettifaq 1-1 Al Shabab,2026-03-07
Al Ettifaq,0.65,2.67,-2.02,0.65,1.76,-1.11,0.0,0.15,-0.15,0.65,1.91,-1.26,1,1,0,2.02,40.3,29.28,41.54,0.34,1.08,124,3,6,18,17.65,16.67,13.58,1,5,9,1,13,9.2,4.24,59.8,67.55,33.43,14.27,0,Al Ettifaq 1-1 Al Shabab,2026-03-07
Al-Qadsiah,3.42,1.4,2.02,3.1,1.4,1.7,0.33,0.0,0.33,3.42,1.4,2.02,4,1,3,0.98,60.6,66.58,53.42,1.26,0.6,385,15,17,8,13.49,13.33,10.73,14,5,17,7,10,203.8,82.11,36.33,36.24,218.5,90.97,0,Al Kholood 1-4 Al-Qadsiah,2026-03-07
Al Kholood,1.4,3.42,-2.02,1.4,3.1,-1.7,0.0,0.33,-0.33,1.4,3.42,-2.02,1,4,-3,-0.98,39.4,33.42,42.39,0.6,1.26,165,8,8,17,13.33,13.49,21.26,5,14,15,4,7,44.4,17.89,63.93,63.76,21.7,9.03,0,Al Kholood 1-4 Al-Qadsiah,2026-03-07
Al Fateh,1.99,2.65,-0.66,1.99,1.75,0.24,0.0,0.14,-0.14,1.99,1.89,0.1,2,3,-1,-0.34,43.9,52.2,48.0,0.9,0.6,209,11,8,15,8.89,25.0,12.23,6,6,24,2,15,75.2,43.59,99.73,75.94,119.33,60.53,0,Al Taawoun 3-2 Al Fateh,2026-03-06
Al Taawoun,2.65,1.99,0.66,1.75,1.99,-0.24,0.14,0.0,0.14,1.89,1.99,-0.1,3,2,1,0.34,56.1,47.8,44.33,0.6,0.9,212,10,15,8,25.0,8.89,10.48,6,6,11,5,15,97.3,56.41,31.6,24.06,77.8,39.47,2,Al Taawoun 3-2 Al Fateh,2026-03-06
Al Ittihad,1.13,2.47,-1.34,0.37,2.45,-2.08,0.0,0.02,-0.02,0.37,2.47,-2.1,1,3,-2,-0.66,55.0,47.95,44.48,0.48,0.69,134,5,8,12,16.67,17.39,6.81,3,7,18,4,18,56.2,40.99,41.93,47.43,49.0,32.99,0,Al Ahli 3-1 Al Ittihad,2026-03-06
Al Ahli,2.47,1.13,1.34,2.45,0.37,2.08,0.02,0.0,0.02,2.47,0.37,2.1,3,1,2,0.66,45.0,52.05,47.43,0.69,0.48,130,16,12,8,17.39,16.67,6.97,7,3,13,2,15,80.9,59.01,46.47,52.57,99.53,67.01,2,Al Ahli 3-1 Al Ittihad,2026-03-06
Al Hazem,0.7,1.72,-1.02,0.65,0.93,-0.28,0.06,0.03,0.03,0.7,0.96,-0.26,1,2,-1,0.02,45.3,55.33,49.98,0.59,0.82,204,10,10,12,16.95,14.63,10.08,6,7,18,5,16,102.6,55.43,54.33,63.17,122.2,60.28,0,Al Khaleej 2-1 Al Hazem,2026-03-06
Al Khaleej,1.72,0.7,1.02,0.93,0.65,0.28,0.03,0.06,-0.03,0.96,0.7,0.26,2,1,1,-0.02,54.7,44.67,45.71,0.82,0.59,180,10,12,10,14.63,16.95,8.7,7,6,17,4,13,82.5,44.57,31.67,36.83,80.53,39.72,0,Al Khaleej 2-1 Al Hazem,2026-03-06
Al Najma,0.02,2.89,-2.87,0.02,2.54,-2.52,0.0,0.34,-0.34,0.02,2.89,-2.87,0,4,-4,-1.13,38.2,14.22,41.04,0.09,1.35,110,0,1,21,11.11,15.56,22.2,1,6,5,1,6,1.5,0.38,63.47,65.98,2.4,0.53,0,Al Hilal 4-0 Al Najma,2026-03-06
Al Hilal,2.89,0.02,2.87,2.54,0.02,2.52,0.34,0.0,0.34,2.89,0.02,2.87,4,0,4,1.13,61.8,85.78,62.69,1.35,0.09,487,21,21,1,15.56,11.11,9.74,6,1,23,9,12,394.0,99.62,32.73,34.02,452.33,99.47,1,Al Hilal 4-0 Al Najma,2026-03-06
Al Riyadh,0.76,1.04,-0.28,0.64,0.84,-0.2,0.11,0.19,-0.08,0.76,1.04,-0.28,0,3,-3,-2.72,51.8,61.69,50.09,0.51,0.34,234,12,15,14,29.41,41.18,15.62,6,3,31,9,5,135.5,63.35,42.47,45.5,86.58,45.34,2,Damac 3-0 Al Riyadh,2026-03-05
Damac,1.04,0.76,0.28,0.84,0.64,0.2,0.19,0.11,0.08,1.04,0.76,0.28,3,0,3,2.72,48.2,38.31,43.88,0.34,0.51,162,10,14,15,41.18,29.41,16.19,3,6,15,6,12,78.4,36.65,50.87,54.5,104.38,54.66,1,Damac 3-0 Al Riyadh,2026-03-05
Al Okhdood,2.06,1.81,0.25,1.26,1.78,-0.52,0.04,0.03,0.01,1.3,1.81,-0.51,3,1,2,1.75,37.0,43.25,49.87,0.53,1.13,136,4,5,16,9.43,14.16,10.79,3,1,13,2,18,51.3,27.29,76.6,78.16,84.97,52.57,0,Al Najma 1-3 Al Okhdood,2026-02-28
Al Najma,1.81,2.06,-0.25,1.78,1.26,0.52,0.03,0.04,-0.01,1.81,1.3,0.51,1,3,-2,-1.75,63.0,56.75,53.13,1.13,0.53,276,13,16,5,14.16,9.43,6.73,1,3,29,3,15,136.7,72.71,21.4,21.84,76.67,47.43,3,Al Najma 1-3 Al Okhdood,2026-02-28
Al Kholood,0.91,1.23,-0.32,0.65,0.82,-0.17,0.26,0.41,-0.15,0.91,1.23,-0.32,2,1,1,1.32,40.0,36.59,43.59,0.65,0.92,154,8,10,11,15.38,11.96,29.12,1,6,11,3,9,60.6,33.41,93.0,73.85,104.53,61.74,0,NEOM 1-2 Al Kholood,2026-02-28
NEOM,1.23,0.91,0.32,0.82,0.65,0.17,0.41,0.26,0.15,1.23,0.91,0.32,1,2,-1,-1.32,60.0,63.41,47.94,0.92,0.65,270,14,11,10,11.96,15.38,9.94,6,1,16,6,9,120.8,66.59,32.93,26.15,64.77,38.26,2,NEOM 1-2 Al Kholood,2026-02-28
Al Nassr,3.56,0.17,3.39,2.76,0.17,2.59,0.04,0.0,0.04,2.8,0.17,2.63,3,1,2,-1.39,66.5,81.42,55.22,1.3,0.13,306,27,20,5,15.38,38.46,6.7,9,5,24,5,13,304.0,98.03,13.0,16.46,260.83,97.59,0,Al Fayha 1-3 Al Nassr,2026-02-28
Al Fayha,0.17,3.56,-3.39,0.17,2.76,-2.59,0.0,0.04,-0.04,0.17,2.8,-2.63,1,3,-2,1.39,33.5,18.58,37.56,0.13,1.3,73,4,5,20,38.46,15.38,16.27,5,9,9,3,13,6.1,1.97,66.0,83.54,6.43,2.41,4,Al Fayha 1-3 Al Nassr,2026-02-28
Al Taawoun,0.11,2.34,-2.23,0.11,1.35,-1.24,0.0,0.23,-0.23,0.11,1.58,-1.47,1,1,0,2.23,35.9,23.16,42.27,0.13,1.25,112,3,2,15,15.38,12.0,12.64,1,8,5,0,15,9.6,3.44,79.67,77.05,4.7,2.61,4,Al-Qadsiah 1-1 Al Taawoun,2026-02-28
Al-Qadsiah,2.34,0.11,2.23,1.35,0.11,1.24,0.23,0.0,0.23,1.58,0.11,1.47,1,1,0,-2.23,64.1,76.84,59.82,1.25,0.13,375,19,15,2,12.0,15.38,5.98,8,1,52,14,18,269.6,96.56,23.73,22.95,175.27,97.39,0,Al-Qadsiah 1-1 Al Taawoun,2026-02-28
Al Ettifaq,1.72,1.87,-0.15,1.63,1.11,0.52,0.1,0.0,0.1,1.72,1.11,0.61,1,3,-2,-1.85,52.4,42.4,41.26,0.48,0.85,157,6,8,16,16.67,18.82,12.46,3,8,18,3,11,45.1,24.51,37.4,33.55,29.53,13.14,2,Al Hazem 3-1 Al Ettifaq,2026-02-27
Al Hazem,1.87,1.72,0.15,1.11,1.63,-0.52,0.0,0.1,-0.1,1.11,1.72,-0.61,3,1,2,1.85,47.6,57.6,49.89,0.85,0.48,211,13,16,8,18.82,16.67,9.38,8,3,15,3,12,138.9,75.49,74.07,66.45,195.17,86.86,0,Al Hazem 3-1 Al Ettifaq,2026-02-27
Al Khaleej,0.73,1.49,-0.76,0.43,0.77,-0.34,0.31,0.73,-0.42,0.73,1.49,-0.76,0,1,-1,-0.24,51.6,49.84,48.71,0.15,0.4,234,11,10,12,66.67,30.0,11.38,2,6,19,7,12,83.0,45.78,74.8,55.16,58.17,45.75,0,Al Ittihad 1-0 Al Khaleej,2026-02-27
Al Ittihad,1.49,0.73,0.76,0.77,0.43,0.34,0.73,0.31,0.42,1.49,0.73,0.76,1,0,1,0.24,48.4,50.16,49.81,0.4,0.15,219,9,12,10,30.0,66.67,11.38,6,2,19,6,12,98.3,54.22,60.8,44.84,68.97,54.25,0,Al Ittihad 1-0 Al Khaleej,2026-02-27
Al Hilal,2.33,1.36,0.97,2.33,1.36,0.97,0.0,0.0,0.0,2.33,1.36,0.97,5,3,2,1.03,51.6,44.72,49.5,0.57,0.91,223,13,15,12,26.32,13.19,14.24,5,9,13,4,8,106.2,49.63,25.8,32.55,108.97,43.99,2,Al Shabab 3-5 Al Hilal,2026-02-27
Al Shabab,1.36,2.33,-0.97,1.36,2.33,-0.97,0.0,0.0,0.0,1.36,2.33,-0.97,3,5,-2,-1.03,48.4,55.28,51.89,0.91,0.57,226,18,12,15,13.19,26.32,10.72,9,5,13,2,11,107.8,50.37,53.47,67.45,138.73,56.01,0,Al Shabab 3-5 Al Hilal,2026-02-27
Damac,0.52,2.32,-1.8,0.38,0.8,-0.42,0.13,0.0,0.13,0.52,0.8,-0.28,1,1,0,1.8,49.8,52.21,45.98,0.35,1.01,177,8,6,9,17.14,8.91,8.57,5,3,17,4,17,47.7,43.13,42.6,49.38,61.23,53.37,2,Al Fateh 1-1 Damac,2026-02-26
Al Fateh,2.32,0.52,1.8,0.8,0.38,0.42,0.0,0.13,-0.13,0.8,0.52,0.28,1,1,0,-1.8,50.2,47.79,48.83,1.01,0.35,184,13,9,6,8.91,17.14,6.8,3,5,23,3,20,62.9,56.87,43.67,50.62,53.5,46.63,0,Al Fateh 1-1 Damac,2026-02-26
Al Ahli,1.53,1.78,-0.25,1.46,1.78,-0.32,0.07,0.0,0.07,1.53,1.78,-0.25,1,0,1,1.25,53.2,66.79,54.5,1.11,0.39,228,20,16,13,14.41,33.33,8.05,6,3,22,6,15,130.3,80.48,53.73,49.63,131.83,77.2,1,Al Riyadh 0-1 Al Ahli,2026-02-26
