Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Jeju FC,1.37,0.3,1.07,1.37,0.22,1.15,0.0,0.08,-0.08,1.37,0.3,1.07,1,0,1,-0.07,45.5,41.8,43.81,0.42,0.82,156,6,9,4,21.43,4.88,10.59,8,5,7,1,12,46.6,40.45,55.87,53.34,60.23,50.59,3,Jeju FC 1-0 Bucheon 1995,2026-04-04
Gangwon,0.34,2.56,-2.22,0.2,2.51,-2.31,0.15,0.05,0.1,0.34,2.56,-2.22,0,1,-1,1.22,45.0,52.5,50.95,0.51,0.55,183,11,6,14,11.76,25.45,10.0,5,7,19,7,17,81.0,46.74,89.27,75.14,121.63,59.53,0,Pohang Steelers 1-0 Gangwon,2026-03-28
Pohang Steelers,2.56,0.34,2.22,2.51,0.2,2.31,0.05,0.15,-0.1,2.56,0.34,2.22,1,0,1,-1.22,55.0,47.5,45.95,0.55,0.51,175,15,14,6,25.45,11.76,8.57,7,5,20,8,8,92.3,53.26,29.53,24.86,82.7,40.47,4,Pohang Steelers 1-0 Gangwon,2026-03-28
Bucheon 1995,1.1,0.69,0.41,0.99,0.6,0.39,0.11,0.08,0.03,1.1,0.69,0.41,0,0,0,-0.41,50.2,58.78,49.87,0.7,0.27,209,9,13,11,18.57,40.74,13.28,4,3,24,4,9,135.0,68.15,45.73,36.53,120.43,59.41,0,Pohang Steelers 0-0 Bucheon 1995,2026-03-22
Pohang Steelers,0.69,1.1,-0.41,0.6,0.99,-0.39,0.08,0.11,-0.03,0.69,1.1,-0.41,0,0,0,0.41,49.8,41.22,43.48,0.27,0.7,155,10,11,13,40.74,18.57,13.48,3,4,17,7,11,63.1,31.85,79.47,63.47,82.27,40.59,6,Pohang Steelers 0-0 Bucheon 1995,2026-03-22
Jeju FC,0.35,2.1,-1.75,0.31,1.24,-0.93,0.04,0.1,-0.06,0.35,1.34,-0.99,1,1,0,1.75,27.2,17.54,40.28,0.11,1.6,78,3,6,16,54.55,10.0,19.65,2,7,11,3,17,17.3,5.12,137.13,97.91,52.37,29.45,3,Gangwon 1-1 Jeju FC,2026-03-22
Gangwon,2.1,0.35,1.75,1.24,0.31,0.93,0.1,0.04,0.06,1.34,0.35,0.99,1,1,0,-1.75,72.8,82.46,55.52,1.6,0.11,441,23,16,6,10.0,54.55,6.52,7,2,42,11,6,320.6,94.88,2.93,2.09,125.47,70.55,1,Gangwon 1-1 Jeju FC,2026-03-22
Incheon United,1.89,0.5,1.39,1.86,0.39,1.47,0.03,0.11,-0.08,1.89,0.5,1.39,1,0,1,-0.39,69.1,60.33,48.6,0.42,0.34,310,13,12,6,28.57,17.65,8.62,6,5,21,7,6,154.8,78.66,12.27,7.25,76.5,42.62,1,Anyang 0-1 Incheon United,2026-03-22
Anyang,0.5,1.89,-1.39,0.39,1.86,-1.47,0.11,0.03,0.08,0.5,1.89,-1.39,0,1,-1,0.39,30.9,39.67,48.07,0.34,0.42,135,7,6,12,17.65,28.57,18.34,5,6,10,2,15,42.0,21.34,156.87,92.75,103.0,57.38,1,Anyang 0-1 Incheon United,2026-03-22
Gimcheon Sangmu,1.08,1.61,-0.53,1.01,1.6,-0.59,0.07,0.01,0.06,1.08,1.61,-0.53,0,0,0,0.53,62.1,50.93,43.68,0.8,0.77,237,21,10,19,12.5,24.68,7.78,5,7,13,2,21,95.5,43.83,10.47,6.6,59.03,20.89,2,Ulsan HD 0-0 Gimcheon Sangmu,2026-03-22
Ulsan HD,1.61,1.08,0.53,1.6,1.01,0.59,0.01,0.07,-0.06,1.61,1.08,0.53,0,0,0,-0.53,37.9,49.07,49.98,0.77,0.8,198,18,19,10,24.68,12.5,13.43,7,5,19,4,11,122.4,56.17,148.07,93.4,223.53,79.11,1,Ulsan HD 0-0 Gimcheon Sangmu,2026-03-22
Gwangju,0.61,2.44,-1.83,0.51,2.39,-1.88,0.1,0.04,0.06,0.61,2.44,-1.83,0,5,-5,-3.17,47.4,47.26,43.8,0.6,1.4,160,7,8,12,13.33,8.57,12.44,8,7,14,3,13,50.1,34.67,51.4,52.45,45.53,19.19,0,Seoul 5-0 Gwangju,2026-03-22
Seoul,2.44,0.61,1.83,2.39,0.51,1.88,0.04,0.1,-0.06,2.44,0.61,1.83,5,0,5,3.17,52.6,52.74,46.52,1.4,0.6,200,11,12,8,8.57,13.33,8.76,7,8,17,2,13,94.4,65.33,46.6,47.55,191.75,80.81,0,Seoul 5-0 Gwangju,2026-03-22
Jeonbuk Motors,1.43,0.55,0.88,1.0,0.49,0.51,0.43,0.06,0.37,1.43,0.55,0.88,1,0,1,0.12,37.3,44.75,48.44,0.54,1.25,166,13,12,9,22.22,7.2,14.43,7,5,18,6,13,100.6,47.66,131.33,88.42,171.13,86.37,3,Daejeon Hana Citizen 0-1 Jeonbuk Motors,2026-03-21
Daejeon Hana Citizen,0.55,1.43,-0.88,0.49,1.0,-0.51,0.06,0.43,-0.37,0.55,1.43,-0.88,0,1,-1,-0.12,62.7,55.25,48.6,1.25,0.54,296,19,9,12,7.2,22.22,7.49,5,7,23,2,12,110.5,52.34,17.2,11.58,27.0,13.63,2,Daejeon Hana Citizen 0-1 Jeonbuk Motors,2026-03-21
Seoul,1.01,1.84,-0.83,0.98,1.5,-0.52,0.03,0.34,-0.31,1.01,1.84,-0.83,1,0,1,1.83,65.4,68.67,46.56,0.62,0.62,240,10,8,13,12.9,20.97,7.68,3,5,15,6,9,148.4,77.05,26.33,17.74,89.2,59.03,2,Pohang Steelers 0-1 Seoul,2026-03-18
Pohang Steelers,1.84,1.01,0.83,1.5,0.98,0.52,0.34,0.03,0.31,1.84,1.01,0.83,0,1,-1,-1.83,34.6,31.33,43.92,0.62,0.62,117,12,13,8,20.97,12.9,12.12,5,3,8,4,17,44.2,22.95,122.13,82.26,61.9,40.97,4,Pohang Steelers 0-1 Seoul,2026-03-18
Anyang,0.8,1.46,-0.66,0.64,1.46,-0.82,0.16,0.0,0.16,0.8,1.46,-0.66,1,2,-1,-0.34,34.0,34.94,48.74,0.33,0.69,154,14,11,16,33.33,23.19,19.65,8,6,14,3,10,62.2,28.12,149.53,97.39,150.43,84.07,0,Jeonbuk Motors 2-1 Anyang,2026-03-18
Jeonbuk Motors,1.46,0.8,0.66,1.46,0.64,0.82,0.0,0.16,-0.16,1.46,0.8,0.66,2,1,1,0.34,66.0,65.06,49.6,0.69,0.33,341,13,16,11,23.19,33.33,7.85,6,8,24,6,9,159.0,71.88,4.0,2.61,28.5,15.93,0,Jeonbuk Motors 2-1 Anyang,2026-03-18
Ulsan HD,1.44,1.71,-0.27,1.31,1.56,-0.25,0.13,0.15,-0.02,1.44,1.71,-0.27,2,0,2,2.27,58.1,53.09,44.1,0.78,0.92,220,14,11,17,14.1,18.48,9.39,7,3,18,8,13,103.6,50.36,20.53,17.68,81.63,42.42,1,Jeju FC 0-2 Ulsan HD,2026-03-18
Jeju FC,1.71,1.44,0.27,1.56,1.31,0.25,0.15,0.13,0.02,1.71,1.44,0.27,0,2,-2,-2.27,41.9,46.91,48.92,0.92,0.78,187,20,17,11,18.48,14.1,12.61,3,7,25,4,12,102.1,49.64,95.6,82.32,110.8,57.58,2,Jeju FC 0-2 Ulsan HD,2026-03-18
Daejeon Hana Citizen,0.55,1.78,-1.23,0.4,1.59,-1.19,0.14,0.18,-0.04,0.55,1.78,-1.23,3,1,2,3.23,50.2,38.74,43.59,0.63,0.98,176,8,8,10,12.7,10.2,10.86,7,3,13,2,16,55.7,32.31,56.13,45.07,59.13,35.94,0,Incheon United 1-3 Daejeon Hana Citizen,2026-03-18
Incheon United,1.78,0.55,1.23,1.59,0.4,1.19,0.18,0.14,0.04,1.78,0.55,1.23,1,3,-2,-3.23,49.8,61.26,44.0,0.98,0.63,179,15,10,8,10.2,12.7,15.03,3,7,34,7,8,116.7,67.69,68.4,54.93,105.4,64.06,1,Incheon United 1-3 Daejeon Hana Citizen,2026-03-18
Gangwon,0.48,1.25,-0.77,0.43,1.25,-0.82,0.04,0.0,0.04,0.48,1.25,-0.77,0,0,0,0.77,56.9,52.99,45.14,0.35,0.27,238,7,10,9,28.57,33.33,6.76,7,5,13,3,17,60.7,54.2,31.87,29.11,34.73,32.83,0,Bucheon 1995 0-0 Gangwon,2026-03-18
Bucheon 1995,1.25,0.48,0.77,1.25,0.43,0.82,0.0,0.04,-0.04,1.25,0.48,0.77,0,0,0,-0.77,43.1,47.01,46.34,0.27,0.35,176,8,9,10,33.33,28.57,13.76,5,7,8,2,14,51.3,45.8,77.6,70.89,71.07,67.17,1,Bucheon 1995 0-0 Gangwon,2026-03-18
Gwangju,2.02,2.13,-0.11,1.26,1.67,-0.41,0.0,0.46,-0.46,1.26,2.13,-0.87,1,1,0,0.11,50.1,52.78,50.57,0.89,0.48,260,16,17,16,19.1,33.33,8.66,9,2,27,4,19,110.5,58.56,87.13,63.08,136.57,71.17,0,Gimcheon Sangmu 1-1 Gwangju,2026-03-17
Gimcheon Sangmu,2.13,2.02,0.11,1.67,1.26,0.41,0.46,0.0,0.46,2.13,1.26,0.87,1,1,0,-0.11,49.9,47.22,41.61,0.48,0.89,161,12,16,17,33.33,19.1,11.3,2,9,19,8,16,78.2,41.44,51.0,36.92,55.33,28.83,1,Gimcheon Sangmu 1-1 Gwangju,2026-03-17
Incheon United,1.56,0.77,0.79,1.37,0.75,0.62,0.19,0.02,0.17,1.56,0.77,0.79,1,1,0,-0.79,46.5,52.16,42.8,0.77,0.36,164,13,11,8,14.29,22.22,16.14,5,9,15,3,9,77.8,61.84,56.33,51.75,88.7,63.0,3,Pohang Steelers 1-1 Incheon United,2026-03-15
Pohang Steelers,0.77,1.56,-0.79,0.75,1.37,-0.62,0.02,0.19,-0.17,0.77,1.56,-0.79,1,1,0,0.79,53.5,47.84,41.72,0.36,0.77,148,9,8,11,22.22,14.29,10.66,9,5,14,3,13,48.0,38.16,52.53,48.25,52.1,37.0,2,Pohang Steelers 1-1 Incheon United,2026-03-15
Anyang,1.25,0.89,0.36,1.25,0.59,0.66,0.0,0.3,-0.3,1.25,0.89,0.36,1,1,0,-0.36,39.8,29.87,42.9,0.39,1.17,115,5,7,14,17.95,11.97,22.25,3,3,10,4,7,37.1,17.9,56.8,74.61,37.5,21.85,0,Gangwon 1-1 Anyang,2026-03-15
Gangwon,0.89,1.25,-0.36,0.59,1.25,-0.66,0.3,0.0,0.3,0.89,1.25,-0.36,1,1,0,0.36,60.2,70.13,50.75,1.17,0.39,259,20,14,7,11.97,17.95,9.23,3,3,44,14,9,170.2,82.1,19.33,25.39,134.13,78.15,0,Gangwon 1-1 Anyang,2026-03-15
Seoul,3.23,0.77,2.46,3.03,0.77,2.26,0.2,0.0,0.2,3.23,0.77,2.46,2,1,1,-1.46,61.8,57.14,45.86,0.89,0.54,215,18,17,10,19.1,18.52,7.52,6,3,22,8,13,102.2,72.38,8.93,8.02,53.47,41.32,1,Jeju FC 1-2 Seoul,2026-03-15
Jeju FC,0.77,3.23,-2.46,0.77,3.03,-2.26,0.0,0.2,-0.2,0.77,3.23,-2.46,1,2,-1,1.46,38.2,42.86,46.82,0.54,0.89,139,7,10,17,18.52,19.1,12.15,3,6,12,2,19,39.0,27.62,102.4,91.98,75.93,58.68,6,Jeju FC 1-2 Seoul,2026-03-15
Ulsan HD,3.4,0.74,2.66,2.38,0.73,1.65,0.25,0.0,0.25,2.64,0.74,1.9,2,1,1,-1.66,53.4,49.37,46.21,0.73,0.83,210,13,18,11,24.66,13.25,10.9,5,2,14,4,13,105.8,58.61,28.6,27.82,73.7,50.03,1,Bucheon 1995 1-2 Ulsan HD,2026-03-15
Bucheon 1995,0.74,3.4,-2.66,0.73,2.38,-1.65,0.0,0.25,-0.25,0.74,2.64,-1.9,1,2,-1,1.66,46.6,50.63,49.2,0.83,0.73,219,11,11,18,13.25,24.66,12.09,2,5,17,5,15,74.7,41.39,74.2,72.18,73.6,49.97,2,Bucheon 1995 1-2 Ulsan HD,2026-03-15
Gimcheon Sangmu,0.95,2.13,-1.18,0.42,1.97,-1.55,0.53,0.16,0.37,0.95,2.13,-1.18,1,1,0,1.18,44.8,38.1,41.76,0.54,0.96,158,11,10,15,18.52,15.62,16.3,2,8,11,5,14,40.4,22.77,74.33,52.27,70.83,32.6,3,Daejeon Hana Citizen 1-1 Gimcheon Sangmu,2026-03-14
Daejeon Hana Citizen,2.13,0.95,1.18,1.97,0.42,1.55,0.16,0.53,-0.37,2.13,0.95,1.18,1,1,0,-1.18,55.2,61.9,49.01,0.96,0.54,274,16,15,10,15.62,18.52,10.46,8,2,24,6,10,137.0,77.23,67.87,47.73,146.47,67.4,0,Daejeon Hana Citizen 1-1 Gimcheon Sangmu,2026-03-14
Jeonbuk Motors,2.06,0.78,1.28,1.96,0.68,1.28,0.1,0.09,0.01,2.06,0.78,1.28,0,0,0,-1.28,57.8,64.16,49.3,1.35,0.4,248,23,17,6,12.59,15.0,9.05,3,5,29,6,14,185.1,83.49,43.07,32.81,141.97,78.62,1,Gwangju 0-0 Jeonbuk Motors,2026-03-14
Gwangju,0.78,2.06,-1.28,0.68,1.96,-1.28,0.09,0.1,-0.01,0.78,2.06,-1.28,0,0,0,1.28,42.2,35.84,46.79,0.4,1.35,185,7,6,17,15.0,12.59,11.74,5,3,10,2,20,36.6,16.51,88.2,67.19,38.6,21.38,0,Gwangju 0-0 Jeonbuk Motors,2026-03-14
Jeju FC,1.1,2.78,-1.68,0.29,1.76,-1.47,0.04,0.27,-0.23,0.34,2.02,-1.68,1,2,-1,0.68,50.8,48.83,47.76,0.44,0.92,230,6,5,12,11.36,13.04,10.69,1,5,14,4,14,84.3,40.2,47.47,50.32,78.7,39.65,0,Anyang 2-1 Jeju FC,2026-03-08
Anyang,2.78,1.1,1.68,1.76,0.29,1.47,0.27,0.04,0.23,2.02,0.34,1.68,2,1,1,-0.68,49.2,51.17,46.1,0.92,0.44,197,13,12,5,13.04,11.36,11.57,5,1,20,5,11,125.4,59.8,46.87,49.68,119.8,60.35,0,Anyang 2-1 Jeju FC,2026-03-08
Jeonbuk Motors,0.49,1.6,-1.11,0.49,1.6,-1.11,0.0,0.0,0.0,0.49,1.6,-1.11,1,1,0,1.11,49.2,52.68,46.84,0.68,0.76,249,10,5,8,7.35,10.53,11.74,9,2,10,2,12,78.4,43.29,86.0,59.18,92.13,46.79,3,Gimcheon Sangmu 1-1 Jeonbuk Motors,2026-03-08
