Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Stade-Lausanne-Ouchy,2.36,0.71,1.65,1.8,0.67,1.13,0.56,0.04,0.52,2.36,0.71,1.65,2,0,2,0.35,53.9,61.25,46.31,0.58,0.26,185,10,17,9,29.31,34.62,7.36,6,3,12,6,17,134.7,72.19,37.93,46.87,146.5,71.79,0,Xamax 0-2 Stade-Lausanne-Ouchy,2025-10-03
Xamax,0.71,2.36,-1.65,0.67,1.8,-1.13,0.04,0.56,-0.52,0.71,2.36,-1.65,0,2,-2,-0.35,46.1,38.75,39.45,0.26,0.58,116,5,9,17,34.62,29.31,10.61,3,6,17,4,17,51.9,27.81,43.0,53.13,57.57,28.21,1,Xamax 0-2 Stade-Lausanne-Ouchy,2025-10-03
Wil,2.69,0.74,1.95,2.69,0.74,1.95,0.0,0.0,0.0,2.69,0.74,1.95,1,2,-1,-2.95,57.1,76.06,55.87,1.14,0.3,366,21,21,5,18.42,16.67,8.64,11,3,30,2,12,276.4,91.64,58.67,56.38,219.63,84.56,4,Stade Nyonnais 2-1 Wil,2025-10-03
Stade Nyonnais,0.74,2.69,-1.95,0.74,2.69,-1.95,0.0,0.0,0.0,0.74,2.69,-1.95,2,1,1,2.95,42.9,23.94,39.72,0.3,1.14,141,2,5,21,16.67,18.42,17.09,3,11,2,0,15,25.2,8.36,45.4,43.62,40.1,15.44,0,Stade Nyonnais 2-1 Wil,2025-10-03
Stade Nyonnais,0.33,0.99,-0.66,0.28,0.87,-0.59,0.05,0.12,-0.07,0.33,0.99,-0.66,0,1,-1,-0.34,39.6,29.02,38.81,0.07,0.72,127,3,6,18,85.71,25.0,12.26,4,10,4,1,18,24.1,10.74,105.2,86.32,41.5,24.32,0,Yverdon Sport 1-0 Stade Nyonnais,2025-09-28
Yverdon Sport,0.99,0.33,0.66,0.87,0.28,0.59,0.12,0.05,0.07,0.99,0.33,0.66,1,0,1,0.34,60.4,70.98,49.11,0.72,0.07,295,22,18,6,25.0,85.71,7.41,10,4,23,6,11,200.3,89.26,16.67,13.68,129.17,75.68,0,Yverdon Sport 1-0 Stade Nyonnais,2025-09-28
Bellinzona,0.99,1.13,-0.14,0.84,0.54,0.3,0.14,0.59,-0.45,0.99,1.13,-0.14,0,0,0,0.14,40.1,45.12,45.93,0.45,0.52,170,12,12,12,26.67,23.08,17.96,4,5,28,10,10,64.3,37.6,102.73,91.94,111.03,65.03,0,Wil 0-0 Bellinzona,2025-09-27
Wil,1.13,0.99,0.14,0.54,0.84,-0.3,0.59,0.14,0.45,1.13,0.99,0.14,0,0,0,-0.14,59.9,54.88,45.83,0.52,0.45,233,15,12,12,23.08,26.67,10.76,5,4,17,4,15,106.7,62.4,9.0,8.06,59.7,34.97,0,Wil 0-0 Bellinzona,2025-09-27
Vaduz,1.75,2.74,-0.99,1.75,1.87,-0.12,0.0,0.12,-0.12,1.75,1.98,-0.23,1,1,0,0.99,53.6,36.47,42.16,0.45,0.96,199,5,9,18,20.0,18.75,8.69,4,6,10,3,15,28.8,15.47,9.8,9.42,7.27,3.2,1,Stade-Lausanne-Ouchy 1-1 Vaduz,2025-09-27
Stade-Lausanne-Ouchy,2.74,1.75,0.99,1.87,1.75,0.12,0.12,0.0,0.12,1.98,1.75,0.23,1,1,0,-0.99,46.4,63.53,51.9,0.96,0.45,241,15,18,9,18.75,20.0,11.14,6,4,19,5,16,157.4,84.53,94.2,90.58,220.27,96.8,0,Stade-Lausanne-Ouchy 1-1 Vaduz,2025-09-27
