Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Chelsea,2.15,1.51,0.64,2.04,1.51,0.53,0.11,0.0,0.11,2.15,1.51,0.64,2,0,2,1.36,61.6,68.04,46.26,0.82,0.81,279,12,16,15,19.51,18.52,13.12,3,6,22,4,6,156.9,77.1,22.47,20.43,121.7,66.3,1,Tottenham Hotspur 0-2 Chelsea,2026-02-08
Tottenham Hotspur,1.51,2.15,-0.64,1.51,2.04,-0.53,0.0,0.11,-0.11,1.51,2.15,-0.64,0,2,-2,-1.36,38.4,31.96,39.6,0.81,0.82,115,10,15,16,18.52,19.51,21.83,6,3,10,2,9,46.6,22.9,87.53,79.57,61.87,33.7,0,Tottenham Hotspur 0-2 Chelsea,2026-02-08
Brighton & Hove Albion,0.58,3.6,-3.02,0.58,3.48,-2.9,0.0,0.12,-0.12,0.58,3.6,-3.02,2,3,-1,2.02,53.2,58.21,45.02,0.3,0.86,230,7,8,14,26.67,16.28,11.58,13,7,10,1,9,71.9,58.46,41.6,31.56,87.2,46.53,1,West Ham United 3-2 Brighton & Hove Albion,2026-02-08
West Ham United,3.6,0.58,3.02,3.48,0.58,2.9,0.12,0.0,0.12,3.6,0.58,3.02,3,2,1,-2.02,46.8,41.79,39.24,0.86,0.3,127,8,14,8,16.28,26.67,12.83,7,13,22,4,8,51.1,41.54,90.2,68.44,100.2,53.47,0,West Ham United 3-2 Brighton & Hove Albion,2026-02-08
Everton,1.04,1.35,-0.31,1.04,0.57,0.47,0.0,0.78,-0.78,1.04,1.35,-0.31,1,0,1,1.31,45.0,41.23,42.88,0.39,1.15,142,7,8,17,20.51,14.78,18.06,2,15,13,4,4,57.4,26.92,37.13,48.73,64.1,30.29,0,London City Lionesses 0-1 Everton,2026-02-08
London City Lionesses,1.35,1.04,0.31,0.57,1.04,-0.47,0.78,0.0,0.78,1.35,1.04,0.31,0,1,-1,-1.31,55.0,58.77,48.68,1.15,0.39,228,18,17,8,14.78,20.51,7.07,15,2,40,15,12,155.8,73.08,39.07,51.27,147.53,69.71,3,London City Lionesses 0-1 Everton,2026-02-08
Aston Villa,0.36,2.27,-1.91,0.33,2.01,-1.68,0.03,0.26,-0.23,0.36,2.27,-1.91,1,4,-3,-1.09,52.2,43.53,40.13,0.32,0.69,156,5,10,11,31.25,15.94,14.25,4,6,9,3,6,90.9,40.82,39.2,30.83,52.3,18.75,0,Liverpool 4-1 Aston Villa,2026-02-08
Liverpool,2.27,0.36,1.91,2.01,0.33,1.68,0.26,0.03,0.23,2.27,0.36,1.91,4,1,3,1.09,47.8,56.47,50.49,0.69,0.32,235,10,11,10,15.94,31.25,15.56,6,4,18,5,4,131.8,59.18,87.93,69.17,226.68,81.25,0,Liverpool 4-1 Aston Villa,2026-02-08
Manchester City,0.73,1.32,-0.59,0.51,1.17,-0.66,0.22,0.15,0.07,0.73,1.32,-0.59,0,1,-1,-0.41,49.2,50.99,47.67,0.62,0.43,240,11,8,12,12.9,27.91,14.08,7,5,18,1,13,91.5,42.6,64.27,50.13,68.0,32.39,1,Arsenal 1-0 Manchester City,2026-02-08
Arsenal,1.32,0.73,0.59,1.17,0.51,0.66,0.15,0.22,-0.07,1.32,0.73,0.59,1,0,1,0.41,50.8,49.01,47.58,0.43,0.62,237,7,12,8,27.91,12.9,13.07,5,7,9,4,7,123.3,57.4,63.93,49.87,141.97,67.61,0,Arsenal 1-0 Manchester City,2026-02-08
Manchester United,1.51,0.32,1.19,1.03,0.29,0.74,0.49,0.03,0.46,1.51,0.32,1.19,2,0,2,0.81,63.1,71.04,52.03,0.51,0.3,323,18,14,7,27.45,23.33,8.77,11,6,28,12,9,204.6,92.12,25.2,20.06,169.5,83.46,2,Leicester City 0-2 Manchester United,2026-02-07
Leicester City,0.32,1.51,-1.19,0.29,1.03,-0.74,0.03,0.49,-0.46,0.32,1.51,-1.19,0,2,-2,-0.81,36.9,28.96,43.16,0.3,0.51,128,9,7,14,23.33,27.45,15.62,6,11,14,3,7,17.5,7.88,100.4,79.94,33.6,16.54,0,Leicester City 0-2 Manchester United,2026-02-07
Chelsea,1.2,4.96,-3.76,1.06,4.41,-3.35,0.13,0.54,-0.41,1.2,4.96,-3.76,1,5,-4,-0.24,54.0,60.15,52.0,0.74,0.83,290,16,16,21,21.62,25.3,18.72,8,8,27,9,6,146.0,55.47,43.07,34.9,90.34,25.76,1,Manchester City 5-1 Chelsea,2026-02-01
Manchester City,4.96,1.2,3.76,4.41,1.06,3.35,0.54,0.13,0.41,4.96,1.2,3.76,5,1,4,0.24,46.0,39.85,45.56,0.83,0.74,179,18,21,16,25.3,21.62,17.05,8,8,22,8,3,117.2,44.53,80.33,65.1,260.32,74.24,0,Manchester City 5-1 Chelsea,2026-02-01
Tottenham Hotspur,3.0,1.51,1.49,1.81,1.51,0.3,1.19,0.0,1.19,3.0,1.51,1.49,2,1,1,-0.49,66.6,79.43,55.83,0.96,0.83,381,19,28,5,29.17,6.02,8.35,15,3,20,10,5,299.2,93.94,18.07,15.23,225.17,91.17,0,West Ham United 1-2 Tottenham Hotspur,2026-02-01
West Ham United,1.51,3.0,-1.49,1.51,1.81,-0.3,0.0,1.19,-1.19,1.51,3.0,-1.49,1,2,-1,0.49,33.4,20.57,36.99,0.83,0.96,70,8,5,28,6.02,29.17,15.96,3,15,13,0,8,19.3,6.06,100.6,84.77,21.8,8.83,1,West Ham United 1-2 Tottenham Hotspur,2026-02-01
Liverpool,2.06,2.27,-0.21,0.21,2.18,-1.97,1.85,0.09,1.76,2.06,2.27,-0.21,1,3,-2,-1.79,50.6,40.73,40.49,0.42,1.09,162,11,8,19,19.05,17.43,11.7,7,12,16,5,7,46.5,25.72,41.73,36.82,41.5,18.61,1,Manchester United 3-1 Liverpool,2026-02-01
Manchester United,2.27,2.06,0.21,2.18,0.21,1.97,0.09,1.85,-1.76,2.27,2.06,0.21,3,1,2,1.79,49.4,59.27,51.82,1.09,0.42,240,20,19,8,17.43,19.05,12.76,12,7,19,6,8,134.3,74.28,71.6,63.18,181.47,81.39,1,Manchester United 3-1 Liverpool,2026-02-01
Aston Villa,1.7,1.79,-0.09,1.61,1.48,0.13,0.09,0.31,-0.22,1.7,1.79,-0.09,1,2,-1,-0.91,61.1,62.94,47.72,0.45,0.7,248,11,10,15,22.22,21.43,7.76,13,7,17,7,10,120.9,63.13,11.93,10.9,87.6,42.5,1,Everton 2-1 Aston Villa,2026-02-01
Everton,1.79,1.7,0.09,1.48,1.61,-0.13,0.31,0.09,0.22,1.79,1.7,0.09,2,1,1,0.91,38.9,37.06,42.69,0.7,0.45,135,9,15,10,21.43,22.22,12.69,7,13,21,6,9,70.6,36.87,97.47,89.1,118.53,57.5,0,Everton 2-1 Aston Villa,2026-02-01
London City Lionesses,0.31,1.62,-1.31,0.31,1.46,-1.15,0.0,0.16,-0.16,0.31,1.62,-1.31,2,1,1,2.31,39.4,22.16,32.15,0.08,1.51,86,1,5,17,62.5,11.26,19.21,3,7,6,1,7,11.6,4.32,72.0,55.33,23.87,6.6,0,Brighton & Hove Albion 1-2 London City Lionesses,2026-02-01
Brighton & Hove Albion,1.62,0.31,1.31,1.46,0.31,1.15,0.16,0.0,0.16,1.62,0.31,1.31,1,2,-1,-2.31,60.6,77.84,50.85,1.51,0.08,335,22,17,5,11.26,62.5,12.31,7,3,30,5,11,257.0,95.68,58.13,44.67,338.0,93.4,0,Brighton & Hove Albion 1-2 London City Lionesses,2026-02-01
Manchester City,2.27,1.69,0.58,1.86,1.0,0.86,0.41,0.69,-0.28,2.27,1.69,0.58,2,1,1,0.42,67.5,70.45,51.92,0.92,0.87,328,14,15,12,16.3,13.79,9.29,8,3,30,15,5,185.9,73.83,12.4,9.1,127.5,57.79,0,London City Lionesses 1-2 Manchester City,2026-01-25
London City Lionesses,1.69,2.27,-0.58,1.0,1.86,-0.86,0.69,0.41,0.28,1.69,2.27,-0.58,1,2,-1,-0.42,32.5,29.55,44.59,0.87,0.92,116,13,12,15,13.79,16.3,17.67,3,8,21,5,9,65.9,26.17,123.93,90.9,93.13,42.21,0,London City Lionesses 1-2 Manchester City,2026-01-25
Tottenham Hotspur,0.64,2.04,-1.4,0.64,1.89,-1.25,0.0,0.15,-0.15,0.64,2.04,-1.4,0,2,-2,-0.6,56.0,47.46,40.54,0.39,1.61,193,7,5,18,12.82,11.18,12.41,6,12,5,1,12,77.0,35.1,27.6,17.98,38.97,16.13,0,Liverpool 2-0 Tottenham Hotspur,2026-01-25
Liverpool,2.04,0.64,1.4,1.89,0.64,1.25,0.15,0.0,0.15,2.04,0.64,1.4,2,0,2,0.6,44.0,52.54,42.57,1.61,0.39,163,17,18,5,11.18,12.82,11.93,12,6,16,5,12,142.4,64.9,125.87,82.02,202.63,83.87,2,Liverpool 2-0 Tottenham Hotspur,2026-01-25
West Ham United,0.56,0.9,-0.34,0.5,0.82,-0.32,0.06,0.08,-0.02,0.56,0.9,-0.34,2,1,1,1.34,41.4,25.0,36.05,0.24,0.61,83,3,9,15,37.5,24.59,13.7,3,7,10,2,13,23.1,13.27,49.8,64.84,49.07,34.99,0,Leicester City 1-2 West Ham United,2026-01-25
Leicester City,0.9,0.56,0.34,0.82,0.5,0.32,0.08,0.06,0.02,0.9,0.56,0.34,1,2,-1,-1.34,58.6,75.0,51.17,0.61,0.24,267,15,15,9,24.59,37.5,11.14,7,3,33,6,10,151.0,86.73,27.0,35.16,91.17,65.01,1,Leicester City 1-2 West Ham United,2026-01-25
Manchester United,2.81,1.0,1.81,2.03,0.97,1.06,0.78,0.03,0.75,2.81,1.0,1.81,4,1,3,1.19,57.6,54.44,44.51,0.44,0.25,194,11,18,11,40.91,44.0,11.96,5,10,19,8,5,110.1,66.53,18.87,23.35,106.83,59.84,2,Aston Villa 1-4 Manchester United,2026-01-25
Aston Villa,1.0,2.81,-1.81,0.97,2.03,-1.06,0.03,0.78,-0.75,1.0,2.81,-1.81,1,4,-3,-1.19,42.4,45.56,46.84,0.25,0.44,154,7,11,18,44.0,40.91,13.37,10,5,17,4,11,55.4,33.47,61.93,76.65,71.7,40.16,1,Aston Villa 1-4 Manchester United,2026-01-25
Arsenal,2.06,1.63,0.43,1.96,1.36,0.6,0.1,0.27,-0.17,2.06,1.63,0.43,2,0,2,1.57,54.2,52.51,49.92,1.14,1.09,235,19,18,18,15.79,16.51,12.04,11,2,20,5,2,140.7,55.03,32.8,36.39,132.13,64.77,0,Chelsea 0-2 Arsenal,2026-01-24
Chelsea,1.63,2.06,-0.43,1.36,1.96,-0.6,0.27,0.1,0.17,1.63,2.06,-0.43,0,2,-2,-1.57,45.8,47.49,47.86,1.09,1.14,186,15,18,18,16.51,15.79,17.42,2,11,30,9,7,115.0,44.97,57.33,63.61,71.87,35.23,1,Chelsea 0-2 Arsenal,2026-01-24
Brighton & Hove Albion,1.0,0.49,0.51,1.0,0.31,0.69,0.0,0.19,-0.19,1.0,0.49,0.51,1,0,1,0.49,41.8,62.72,50.59,0.3,0.09,217,12,8,6,26.67,66.67,16.94,6,5,15,4,11,150.7,74.6,166.0,88.17,274.87,94.39,0,Everton 0-1 Brighton & Hove Albion,2026-01-23
Everton,0.49,1.0,-0.51,0.31,1.0,-0.69,0.19,0.0,0.19,0.49,1.0,-0.51,0,1,-1,-0.49,58.2,37.28,36.77,0.09,0.3,148,4,6,8,66.67,26.67,14.5,5,6,23,7,7,51.3,25.4,22.27,11.83,16.33,5.61,0,Everton 0-1 Brighton & Hove Albion,2026-01-23
