Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Super Nova,1.41,1.42,-0.01,0.65,1.3,-0.65,0.0,0.12,-0.12,0.65,1.42,-0.77,1,0,1,1.01,46.2,51.94,46.6,0.4,0.5,177,8,10,10,25.0,20.0,10.03,5,7,11,1,11,94.2,53.58,62.87,65.49,107.73,66.41,8,Grobiņa 0-1 Super Nova,2026-04-09
Grobiņa,1.42,1.41,0.01,1.3,0.65,0.65,0.12,0.0,0.12,1.42,0.65,0.77,0,1,-1,-1.01,53.8,48.06,42.44,0.5,0.4,149,11,10,10,20.0,25.0,7.84,7,5,14,2,24,81.6,46.42,33.13,34.51,54.5,33.59,4,Grobiņa 0-1 Super Nova,2026-04-09
RFS,3.44,0.31,3.13,1.62,0.27,1.35,0.3,0.03,0.27,1.92,0.31,1.61,1,0,1,-2.13,63.2,61.6,51.28,0.83,0.32,298,22,17,5,20.48,15.62,6.28,9,3,28,7,12,194.2,80.75,12.6,11.64,164.43,69.96,0,Jelgava 0-1 RFS,2026-04-08
Jelgava,0.31,3.44,-3.13,0.27,1.62,-1.35,0.03,0.3,-0.27,0.31,1.92,-1.61,0,1,-1,2.13,36.8,38.4,47.95,0.32,0.83,167,3,5,17,15.62,20.48,18.91,3,9,27,5,11,46.3,19.25,95.67,88.36,70.6,30.04,0,Jelgava 0-1 RFS,2026-04-08
Auda,1.22,0.7,0.52,1.22,0.65,0.57,0.0,0.05,-0.05,1.22,0.7,0.52,2,1,1,0.48,47.7,61.25,50.94,0.85,0.4,202,13,12,4,14.12,10.0,9.32,8,10,20,4,19,128.9,83.43,76.73,87.93,193.1,96.84,0,Liepāja 1-2 Auda,2026-04-08
Liepāja,0.7,1.22,-0.52,0.65,1.22,-0.57,0.05,0.0,0.05,0.7,1.22,-0.52,1,2,-1,-0.48,52.3,38.75,38.74,0.4,0.85,146,7,4,12,10.0,14.12,6.25,10,8,15,5,13,25.6,16.57,10.53,12.07,6.3,3.16,2,Liepāja 1-2 Auda,2026-04-08
Ogre United,2.0,1.92,0.08,1.11,1.77,-0.66,0.13,0.16,-0.03,1.24,1.92,-0.68,1,2,-1,-1.08,46.9,37.34,43.35,0.84,0.87,139,7,17,20,20.24,22.99,8.28,4,5,19,4,25,51.0,25.37,45.27,50.83,41.73,17.67,0,Daugavpils 2-1 Ogre United,2026-04-07
Daugavpils,1.92,2.0,-0.08,1.77,1.11,0.66,0.16,0.13,0.03,1.92,1.24,0.68,2,1,1,1.08,53.1,62.66,48.82,0.87,0.84,215,20,20,17,22.99,20.24,7.48,5,4,20,3,11,150.0,74.63,43.8,49.17,194.43,82.33,1,Daugavpils 2-1 Ogre United,2026-04-07
Grobiņa,1.16,0.77,0.39,0.85,0.65,0.2,0.31,0.12,0.19,1.16,0.77,0.39,1,1,0,-0.39,56.5,54.97,44.92,0.39,0.28,208,11,11,8,28.21,28.57,7.43,4,2,28,9,16,96.4,65.31,22.6,22.9,98.07,47.98,7,Tukums 1-1 Grobiņa,2026-04-05
Tukums,0.77,1.16,-0.39,0.65,0.85,-0.2,0.12,0.31,-0.19,0.77,1.16,-0.39,1,1,0,0.39,43.5,45.03,43.57,0.28,0.39,156,13,8,11,28.57,28.21,11.83,2,4,23,6,11,51.2,34.69,76.07,77.1,106.33,52.02,3,Tukums 1-1 Grobiņa,2026-04-05
