Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Ankara Keçiörengücü,1.84,1.53,0.31,1.41,1.53,-0.12,0.43,0.0,0.43,1.84,1.53,0.31,3,0,3,2.69,48.2,44.41,45.68,0.76,0.57,173,11,12,9,15.79,15.79,10.08,7,2,14,6,22,70.5,40.13,79.13,64.09,165.73,74.83,0,Ankara Keçiörengücü 3-0 Sarıyer,2025-11-01
Erzurumspor FK,2.6,0.6,2.0,2.55,0.6,1.95,0.05,0.0,0.05,2.6,0.6,2.0,3,0,3,1.0,66.1,87.03,62.19,1.39,0.24,500,31,23,5,16.55,20.83,11.25,5,0,39,8,13,358.6,99.64,23.4,23.59,313.33,99.55,0,Hatayspor 0-3 Erzurumspor FK,2025-10-31
Hatayspor,0.6,2.6,-2.0,0.6,2.55,-1.95,0.0,0.05,-0.05,0.6,2.6,-2.0,0,3,-3,-1.0,33.9,12.97,31.59,0.24,1.39,52,4,5,23,20.83,16.55,26.14,0,5,8,1,6,1.3,0.36,75.8,76.41,1.43,0.45,0,Hatayspor 0-3 Erzurumspor FK,2025-10-31
Iğdır FK,0.51,1.86,-1.35,0.44,1.74,-1.3,0.07,0.11,-0.04,0.51,1.86,-1.35,0,2,-2,-0.65,63.2,55.76,41.28,0.66,1.0,171,4,6,9,9.09,9.0,7.74,7,4,10,3,9,75.0,56.82,14.07,9.72,49.6,22.93,2,Bodrum FK 2-0 Iğdır FK,2025-10-26
Bodrum FK,1.86,0.51,1.35,1.74,0.44,1.3,0.11,0.07,0.04,1.86,0.51,1.35,2,0,2,0.65,36.8,44.24,40.81,1.0,0.66,100,11,9,6,9.0,9.09,17.07,4,7,8,4,15,57.0,43.18,130.73,90.28,166.67,77.07,2,Bodrum FK 2-0 Iğdır FK,2025-10-26
Boluspor,0.97,1.37,-0.4,0.97,1.24,-0.27,0.01,0.13,-0.12,0.97,1.37,-0.4,0,0,0,0.4,46.9,47.2,50.23,0.38,0.94,208,10,12,11,31.58,11.7,8.54,4,5,13,3,16,101.0,43.0,43.07,59.65,97.67,45.58,2,Çorum 0-0 Boluspor,2025-10-26
Çorum,1.37,0.97,0.4,1.24,0.97,0.27,0.13,0.01,0.12,1.37,0.97,0.4,0,0,0,-0.4,53.1,52.8,49.48,0.94,0.38,226,21,11,12,11.7,31.58,12.16,5,4,29,8,8,133.9,57.0,29.13,40.35,116.63,54.42,1,Çorum 0-0 Boluspor,2025-10-26
İstanbulspor,0.49,1.51,-1.02,0.45,0.97,-0.52,0.04,0.54,-0.5,0.49,1.51,-1.02,0,0,0,1.02,41.0,31.72,41.51,0.47,0.52,116,8,9,17,19.15,32.69,13.2,2,4,9,2,13,37.5,21.48,65.67,68.21,31.87,24.85,0,Amed 0-0 İstanbulspor,2025-10-26
Amed,1.51,0.49,1.02,0.97,0.45,0.52,0.54,0.04,0.5,1.51,0.49,1.02,0,0,0,-1.02,59.0,68.28,50.92,0.52,0.47,265,10,17,9,32.69,19.15,9.0,4,2,29,7,14,137.1,78.52,30.6,31.79,96.4,75.15,1,Amed 0-0 İstanbulspor,2025-10-26
Esenler Erokspor,0.79,0.59,0.2,0.76,0.38,0.38,0.03,0.21,-0.18,0.79,0.59,0.2,0,0,0,-0.2,75.3,83.29,57.14,1.17,0.15,408,16,9,6,7.69,40.0,9.83,1,2,33,4,12,286.6,99.17,5.67,3.95,169.1,90.85,0,Bandırmaspor 0-0 Esenler Erokspor,2025-10-26
Bandırmaspor,0.59,0.79,-0.2,0.38,0.76,-0.38,0.21,0.03,0.18,0.59,0.79,-0.2,0,0,0,0.2,24.7,16.71,40.55,0.15,1.17,67,2,6,9,40.0,7.69,17.77,2,1,10,4,11,2.4,0.83,137.8,96.05,17.03,9.15,1,Bandırmaspor 0-0 Esenler Erokspor,2025-10-26
Ankara Keçiörengücü,1.14,1.71,-0.57,0.94,0.8,0.14,0.2,0.15,0.05,1.14,0.95,0.19,0,1,-1,-0.43,57.3,53.08,47.08,1.12,0.33,185,17,10,13,8.93,39.39,6.79,12,3,38,6,13,93.2,62.8,27.8,37.1,72.27,47.4,0,Sakaryaspor 1-0 Ankara Keçiörengücü,2025-10-25
Sakaryaspor,1.71,1.14,0.57,0.8,0.94,-0.14,0.15,0.2,-0.05,0.95,1.14,-0.19,1,0,1,0.43,42.7,46.92,45.79,0.33,1.12,147,11,13,10,39.39,8.93,11.22,3,12,12,5,13,55.2,37.2,47.13,62.9,80.2,52.6,0,Sakaryaspor 1-0 Ankara Keçiörengücü,2025-10-25
Serik Spor,1.3,2.23,-0.93,1.3,2.23,-0.93,0.0,0.0,0.0,1.3,2.23,-0.93,0,4,-4,-3.07,36.2,50.0,46.61,0.51,1.07,133,6,9,15,17.65,14.02,11.87,7,1,17,5,17,51.5,35.32,138.33,94.88,93.2,63.47,1,Pendikspor 4-0 Serik Spor,2025-10-25
Pendikspor,2.23,1.3,0.93,2.23,1.3,0.93,0.0,0.0,0.0,2.23,1.3,0.93,4,0,4,3.07,63.8,50.0,39.74,1.07,0.51,178,14,15,9,14.02,17.65,8.5,1,7,14,3,9,94.3,64.68,7.47,5.12,53.63,36.53,1,Pendikspor 4-0 Serik Spor,2025-10-25
